,RES,Load,Mandatory Hydro,Total FRR
2021-12-29 11:00:00,1550.0,6802.0,1103.0,1394.0
2021-12-29 11:30:00,1560.0,6819.0,1103.0,1394.0
2021-12-29 12:00:00,1520.0,6824.0,1173.0,1414.0
2021-12-29 12:30:00,1460.0,6774.0,1173.0,1374.0
2021-12-29 13:00:00,1380.0,6694.0,1209.0,1334.0
2021-12-29 13:30:00,1270.0,6595.0,1209.0,1354.0
2021-12-29 14:00:00,1140.0,6683.0,1264.0,1414.0
2021-12-29 14:30:00,1000.0,6708.0,1264.0,1434.0
2021-12-29 15:00:00,840.0,6679.0,1264.0,1404.0
2021-12-29 15:30:00,740.0,6710.0,1264.0,1424.0
2021-12-29 16:00:00,680.0,6836.0,1228.0,1464.0
2021-12-29 16:30:00,660.0,7004.0,1228.0,1524.0
2021-12-29 17:00:00,670.0,7206.0,1339.0,1544.0
2021-12-29 17:30:00,690.0,7215.0,1339.0,1494.0
2021-12-29 18:00:00,700.0,7197.0,1412.0,1534.0
2021-12-29 18:30:00,730.0,7186.0,1412.0,1534.0
2021-12-29 19:00:00,760.0,7176.0,1327.0,1574.0
2021-12-29 19:30:00,800.0,7053.0,1327.0,1564.0
2021-12-29 20:00:00,840.0,6835.0,1215.0,1494.0
2021-12-29 20:30:00,890.0,6540.0,1215.0,1444.0
2021-12-29 21:00:00,940.0,6170.0,1145.0,1474.0
2021-12-29 21:30:00,1000.0,5894.0,1145.0,1454.0
2021-12-29 22:00:00,1050.0,5718.0,1095.0,1474.0
2021-12-29 22:30:00,1110.0,5519.0,1095.0,1534.0
2021-12-29 23:00:00,1170.0,5298.0,827.0,1604.0
2021-12-29 23:30:00,1250.0,5077.0,827.0,1584.0
2021-12-30 00:00:00,1080.0,4585.0,997.0,864.0
2021-12-30 00:30:00,1150.0,4478.0,997.0,864.0
2021-12-30 01:00:00,1220.0,4456.0,832.0,874.0
2021-12-30 01:30:00,1300.0,4404.0,832.0,904.0
2021-12-30 02:00:00,1400.0,4323.0,762.0,864.0
2021-12-30 02:30:00,1490.0,4265.0,762.0,874.0
2021-12-30 03:00:00,1590.0,4215.0,762.0,874.0
2021-12-30 03:30:00,1680.0,4224.0,762.0,914.0
2021-12-30 04:00:00,1770.0,4245.0,762.0,914.0
2021-12-30 04:30:00,1860.0,4376.0,762.0,924.0
2021-12-30 05:00:00,1960.0,4598.0,762.0,1274.0
2021-12-30 05:30:00,2050.0,4863.0,762.0,1284.0
2021-12-30 06:00:00,2130.0,5175.0,1062.0,1684.0
2021-12-30 06:30:00,2230.0,5434.0,1062.0,1744.0
2021-12-30 07:00:00,2400.0,5703.0,1407.0,1694.0
2021-12-30 07:30:00,2610.0,6033.0,1407.0,1754.0
2021-12-30 08:00:00,2850.0,6395.0,1427.0,1664.0
2021-12-30 08:30:00,3070.0,6587.0,1427.0,1654.0
2021-12-30 09:00:00,3270.0,6662.0,1439.0,1584.0
2021-12-30 09:30:00,3440.0,6723.0,1439.0,1584.0
2021-12-30 10:00:00,3590.0,6777.0,1355.0,1564.0
2021-12-30 10:30:00,3720.0,6832.0,1355.0,1564.0
2021-12-30 11:00:00,3820.0,6869.0,1298.0,1614.0
2021-12-30 11:30:00,3890.0,6888.0,1298.0,1614.0
2021-12-30 12:00:00,3910.0,6867.0,1148.0,1624.0
2021-12-30 12:30:00,3900.0,6809.0,1148.0,1604.0
2021-12-30 13:00:00,3860.0,6699.0,1184.0,1564.0
2021-12-30 13:30:00,3780.0,6585.0,1184.0,1564.0
2021-12-30 14:00:00,3660.0,6693.0,1184.0,1644.0
2021-12-30 14:30:00,3510.0,6715.0,1184.0,1674.0
2021-12-30 15:00:00,3340.0,6673.0,1184.0,1654.0
2021-12-30 15:30:00,3210.0,6697.0,1184.0,1674.0
2021-12-30 16:00:00,3130.0,6792.0,1477.0,1714.0
2021-12-30 16:30:00,3150.0,6980.0,1477.0,1744.0
2021-12-30 17:00:00,3190.0,7192.0,1618.0,1794.0
2021-12-30 17:30:00,3210.0,7225.0,1618.0,1794.0
2021-12-30 18:00:00,3230.0,7227.0,1633.0,1764.0
2021-12-30 18:30:00,3240.0,7235.0,1633.0,1754.0
2021-12-30 19:00:00,3240.0,7216.0,1609.0,1804.0
2021-12-30 19:30:00,3240.0,7092.0,1609.0,1784.0
2021-12-30 20:00:00,3230.0,6860.0,1599.0,1744.0
2021-12-30 20:30:00,3230.0,6546.0,1599.0,1724.0
2021-12-30 21:00:00,3240.0,6199.0,1449.0,1734.0
2021-12-30 21:30:00,3240.0,5934.0,1449.0,1724.0
2021-12-30 22:00:00,3240.0,5763.0,1124.0,1754.0
2021-12-30 22:30:00,3240.0,5579.0,1124.0,1754.0
2021-12-30 23:00:00,3240.0,5350.0,762.0,1824.0
2021-12-30 23:30:00,3240.0,5078.0,762.0,1824.0
2021-12-31 00:00:00,3110.0,4650.0,177.0,1084.0
2021-12-31 00:30:00,3110.0,4520.0,177.0,1084.0
2021-12-31 01:00:00,3120.0,4501.0,177.0,1104.0
2021-12-31 01:30:00,3120.0,4446.0,177.0,1114.0
2021-12-31 02:00:00,3120.0,4367.0,177.0,1074.0
2021-12-31 02:30:00,3110.0,4291.0,177.0,1094.0
2021-12-31 03:00:00,3090.0,4252.0,872.0,1074.0
2021-12-31 03:30:00,3080.0,4254.0,872.0,1094.0
2021-12-31 04:00:00,3080.0,4284.0,972.0,1094.0
2021-12-31 04:30:00,3080.0,4412.0,972.0,1094.0
2021-12-31 05:00:00,3080.0,4619.0,972.0,1424.0
2021-12-31 05:30:00,3060.0,4853.0,972.0,1444.0
2021-12-31 06:00:00,3030.0,5144.0,1192.0,1824.0
2021-12-31 06:30:00,3020.0,5394.0,1192.0,1854.0
2021-12-31 07:00:00,3120.0,5673.0,1456.0,1804.0
2021-12-31 07:30:00,3300.0,5977.0,1456.0,1844.0
2021-12-31 08:00:00,3560.0,6276.0,1542.0,1754.0
2021-12-31 08:30:00,3780.0,6574.0,1542.0,1734.0
2021-12-31 09:00:00,3970.0,6623.0,1584.0,1654.0
2021-12-31 09:30:00,4100.0,6661.0,1584.0,1634.0
2021-12-31 10:00:00,4180.0,6657.0,1475.0,1604.0
2021-12-31 10:30:00,4230.0,6673.0,1475.0,1594.0
2021-12-31 11:00:00,4260.0,6681.0,1396.0,1534.0
2021-12-31 11:30:00,4220.0,6660.0,1396.0,1524.0
2021-12-31 12:00:00,4160.0,6632.0,1348.0,1514.0
2021-12-31 12:30:00,4030.0,6562.0,1348.0,1524.0
2021-12-31 13:00:00,3840.0,6439.0,1434.0,1474.0
2021-12-31 13:30:00,3610.0,6286.0,1434.0,1484.0
2021-12-31 14:00:00,3320.0,6412.0,1498.0,1484.0
2021-12-31 14:30:00,2980.0,6449.0,1498.0,1494.0
2021-12-31 15:00:00,2580.0,6425.0,1448.0,1524.0
2021-12-31 15:30:00,2290.0,6495.0,1448.0,1544.0
2021-12-31 16:00:00,2100.0,6639.0,1577.0,1514.0
2021-12-31 16:30:00,2060.0,6922.0,1577.0,1544.0
2021-12-31 17:00:00,2040.0,7166.0,1768.0,1584.0
2021-12-31 17:30:00,2020.0,7161.0,1768.0,1514.0
2021-12-31 18:00:00,1990.0,7166.0,1814.0,1544.0
2021-12-31 18:30:00,1950.0,7148.0,1814.0,1524.0
2021-12-31 19:00:00,1890.0,7111.0,1814.0,1614.0
2021-12-31 19:30:00,1830.0,6979.0,1814.0,1604.0
2021-12-31 20:00:00,1770.0,6746.0,1655.0,1554.0
2021-12-31 20:30:00,1700.0,6446.0,1655.0,1524.0
2021-12-31 21:00:00,1630.0,6081.0,1624.0,1484.0
2021-12-31 21:30:00,1550.0,5816.0,1624.0,1474.0
2021-12-31 22:00:00,1480.0,5642.0,1410.0,1494.0
2021-12-31 22:30:00,1410.0,5432.0,1410.0,1534.0
2021-12-31 23:00:00,1350.0,5179.0,177.0,1544.0
2021-12-31 23:30:00,1290.0,4947.0,177.0,1524.0
2022-01-01 00:00:00,1150.0,4761.0,902.0,854.0
2022-01-01 00:30:00,1080.0,4669.0,902.0,844.0
2022-01-01 01:00:00,1010.0,4639.0,787.0,854.0
2022-01-01 01:30:00,950.0,4556.0,787.0,874.0
2022-01-01 02:00:00,870.0,4421.0,717.0,824.0
2022-01-01 02:30:00,820.0,4318.0,717.0,874.0
2022-01-01 03:00:00,780.0,4268.0,782.0,824.0
2022-01-01 03:30:00,740.0,4216.0,782.0,864.0
2022-01-01 04:00:00,710.0,4208.0,782.0,824.0
2022-01-01 04:30:00,680.0,4209.0,782.0,824.0
2022-01-01 05:00:00,660.0,4224.0,782.0,1184.0
2022-01-01 05:30:00,650.0,4222.0,782.0,1104.0
2022-01-01 06:00:00,630.0,4179.0,1094.0,1494.0
2022-01-01 06:30:00,620.0,4180.0,1094.0,1524.0
2022-01-01 07:00:00,740.0,4312.0,1706.0,1484.0
2022-01-01 07:30:00,970.0,4491.0,1706.0,1514.0
2022-01-01 08:00:00,1290.0,4606.0,1826.0,1454.0
2022-01-01 08:30:00,1570.0,4867.0,1826.0,1484.0
2022-01-01 09:00:00,1790.0,5110.0,1838.0,1384.0
2022-01-01 09:30:00,1950.0,5293.0,1838.0,1384.0
2022-01-01 10:00:00,2050.0,5547.0,1454.0,1384.0
2022-01-01 10:30:00,2140.0,5630.0,1454.0,1364.0
2022-01-01 11:00:00,2200.0,5648.0,1322.0,1334.0
2022-01-01 11:30:00,2210.0,5587.0,1322.0,1324.0
2022-01-01 12:00:00,2200.0,5458.0,1214.0,1304.0
2022-01-01 12:30:00,2140.0,5247.0,1214.0,1314.0
2022-01-01 13:00:00,2020.0,4920.0,1144.0,1254.0
2022-01-01 13:30:00,1860.0,4729.0,1144.0,1264.0
2022-01-01 14:00:00,1640.0,4785.0,1144.0,1294.0
2022-01-01 14:30:00,1370.0,4806.0,1144.0,1314.0
2022-01-01 15:00:00,1060.0,4818.0,1156.0,1454.0
2022-01-01 15:30:00,840.0,4884.0,1156.0,1474.0
2022-01-01 16:00:00,720.0,5041.0,1745.0,1394.0
2022-01-01 16:30:00,770.0,5342.0,1745.0,1414.0
2022-01-01 17:00:00,840.0,5628.0,1811.0,1464.0
2022-01-01 17:30:00,920.0,5777.0,1811.0,1464.0
2022-01-01 18:00:00,1010.0,5786.0,1816.0,1534.0
2022-01-01 18:30:00,1090.0,5795.0,1816.0,1524.0
2022-01-01 19:00:00,1160.0,5805.0,1806.0,1604.0
2022-01-01 19:30:00,1220.0,5786.0,1806.0,1564.0
2022-01-01 20:00:00,1270.0,5703.0,1541.0,1524.0
2022-01-01 20:30:00,1330.0,5592.0,1541.0,1524.0
2022-01-01 21:00:00,1400.0,5425.0,1196.0,1514.0
2022-01-01 21:30:00,1470.0,5284.0,1196.0,1514.0
2022-01-01 22:00:00,1560.0,5163.0,961.0,1524.0
2022-01-01 22:30:00,1640.0,4979.0,961.0,1634.0
2022-01-01 23:00:00,1710.0,4735.0,769.0,1604.0
2022-01-01 23:30:00,1790.0,4536.0,769.0,1584.0
2022-01-02 00:00:00,1720.0,4385.0,151.0,876.0
2022-01-02 00:30:00,1750.0,4269.0,151.0,876.0
2022-01-02 01:00:00,1780.0,4229.0,151.0,886.0
2022-01-02 01:30:00,1810.0,4172.0,151.0,916.0
2022-01-02 02:00:00,1840.0,4095.0,151.0,876.0
2022-01-02 02:30:00,1870.0,4025.0,151.0,916.0
2022-01-02 03:00:00,1910.0,3993.0,646.0,876.0
2022-01-02 03:30:00,1960.0,3967.0,646.0,916.0
2022-01-02 04:00:00,2000.0,3960.0,946.0,906.0
2022-01-02 04:30:00,2030.0,3982.0,946.0,906.0
2022-01-02 05:00:00,2030.0,3970.0,1156.0,1216.0
2022-01-02 05:30:00,2030.0,3999.0,1156.0,1226.0
2022-01-02 06:00:00,1960.0,3996.0,1296.0,1586.0
2022-01-02 06:30:00,1960.0,4110.0,1296.0,1616.0
2022-01-02 07:00:00,2020.0,4331.0,1536.0,1556.0
2022-01-02 07:30:00,2190.0,4561.0,1536.0,1576.0
2022-01-02 08:00:00,2460.0,4850.0,1596.0,1496.0
2022-01-02 08:30:00,2700.0,5093.0,1596.0,1516.0
2022-01-02 09:00:00,2890.0,5288.0,1638.0,1396.0
2022-01-02 09:30:00,3050.0,5444.0,1638.0,1406.0
2022-01-02 10:00:00,3150.0,5561.0,1444.0,1386.0
2022-01-02 10:30:00,3230.0,5646.0,1444.0,1376.0
2022-01-02 11:00:00,3270.0,5687.0,1552.0,1376.0
2022-01-02 11:30:00,3260.0,5688.0,1552.0,1336.0
2022-01-02 12:00:00,3180.0,5625.0,1510.0,1316.0
2022-01-02 12:30:00,3050.0,5516.0,1510.0,1336.0
2022-01-02 13:00:00,2870.0,5343.0,1546.0,1276.0
2022-01-02 13:30:00,2630.0,5148.0,1546.0,1276.0
2022-01-02 14:00:00,2330.0,5270.0,1570.0,1306.0
2022-01-02 14:30:00,1970.0,5280.0,1570.0,1326.0
2022-01-02 15:00:00,1550.0,5238.0,1520.0,1466.0
2022-01-02 15:30:00,1230.0,5288.0,1520.0,1486.0
2022-01-02 16:00:00,990.0,5459.0,1734.0,1406.0
2022-01-02 16:30:00,920.0,5779.0,1734.0,1426.0
2022-01-02 17:00:00,890.0,6115.0,1761.0,1476.0
2022-01-02 17:30:00,850.0,6289.0,1761.0,1476.0
2022-01-02 18:00:00,820.0,6305.0,1792.0,1536.0
2022-01-02 18:30:00,800.0,6306.0,1792.0,1496.0
2022-01-02 19:00:00,760.0,6269.0,1812.0,1576.0
2022-01-02 19:30:00,730.0,6180.0,1812.0,1566.0
2022-01-02 20:00:00,700.0,6028.0,1612.0,1526.0
2022-01-02 20:30:00,680.0,5820.0,1612.0,1526.0
2022-01-02 21:00:00,670.0,5578.0,1462.0,1506.0
2022-01-02 21:30:00,660.0,5369.0,1462.0,1506.0
2022-01-02 22:00:00,660.0,5197.0,1282.0,1496.0
2022-01-02 22:30:00,660.0,4984.0,1282.0,1616.0
2022-01-02 23:00:00,670.0,4722.0,431.0,1556.0
2022-01-02 23:30:00,690.0,4580.0,431.0,1536.0
2022-01-03 00:00:00,670.0,4334.0,151.0,846.0
2022-01-03 00:30:00,700.0,4226.0,151.0,846.0
2022-01-03 01:00:00,730.0,4207.0,151.0,866.0
2022-01-03 01:30:00,770.0,4176.0,151.0,896.0
2022-01-03 02:00:00,810.0,4122.0,151.0,846.0
2022-01-03 02:30:00,850.0,4070.0,151.0,926.0
2022-01-03 03:00:00,890.0,4042.0,486.0,846.0
2022-01-03 03:30:00,940.0,4043.0,486.0,886.0
2022-01-03 04:00:00,980.0,4101.0,486.0,866.0
2022-01-03 04:30:00,1020.0,4239.0,486.0,886.0
2022-01-03 05:00:00,1060.0,4470.0,1096.0,1156.0
2022-01-03 05:30:00,1090.0,4757.0,1096.0,1126.0
2022-01-03 06:00:00,1130.0,5112.0,1474.0,1486.0
2022-01-03 06:30:00,1180.0,5377.0,1474.0,1516.0
2022-01-03 07:00:00,1360.0,5692.0,1699.0,1516.0
2022-01-03 07:30:00,1630.0,5923.0,1699.0,1516.0
2022-01-03 08:00:00,1990.0,6208.0,1719.0,1406.0
2022-01-03 08:30:00,2300.0,6376.0,1719.0,1436.0
2022-01-03 09:00:00,2560.0,6408.0,1731.0,1326.0
2022-01-03 09:30:00,2760.0,6441.0,1731.0,1336.0
2022-01-03 10:00:00,2890.0,6418.0,1592.0,1326.0
2022-01-03 10:30:00,2990.0,6419.0,1592.0,1316.0
2022-01-03 11:00:00,3080.0,6413.0,1342.0,1286.0
2022-01-03 11:30:00,3090.0,6396.0,1342.0,1286.0
2022-01-03 12:00:00,3070.0,6373.0,1100.0,1266.0
2022-01-03 12:30:00,3000.0,6293.0,1100.0,1276.0
2022-01-03 13:00:00,2880.0,6170.0,1086.0,1266.0
2022-01-03 13:30:00,2700.0,6073.0,1086.0,1306.0
2022-01-03 14:00:00,2450.0,6153.0,1110.0,1396.0
2022-01-03 14:30:00,2160.0,6152.0,1110.0,1416.0
2022-01-03 15:00:00,1830.0,6095.0,1524.0,1556.0
2022-01-03 15:30:00,1580.0,6129.0,1524.0,1566.0
2022-01-03 16:00:00,1420.0,6262.0,1872.0,1406.0
2022-01-03 16:30:00,1420.0,6543.0,1872.0,1436.0
2022-01-03 17:00:00,1420.0,6808.0,2193.0,1436.0
2022-01-03 17:30:00,1420.0,6939.0,2193.0,1456.0
2022-01-03 18:00:00,1410.0,6956.0,2225.0,1536.0
2022-01-03 18:30:00,1400.0,6957.0,2225.0,1476.0
2022-01-03 19:00:00,1410.0,6901.0,2130.0,1586.0
2022-01-03 19:30:00,1410.0,6781.0,2130.0,1586.0
2022-01-03 20:00:00,1410.0,6588.0,2010.0,1586.0
2022-01-03 20:30:00,1400.0,6330.0,2010.0,1586.0
2022-01-03 21:00:00,1370.0,5963.0,1530.0,1546.0
2022-01-03 21:30:00,1340.0,5701.0,1530.0,1556.0
2022-01-03 22:00:00,1320.0,5500.0,962.0,1546.0
2022-01-03 22:30:00,1290.0,5310.0,962.0,1656.0
2022-01-03 23:00:00,1260.0,5083.0,531.0,1606.0
2022-01-03 23:30:00,1220.0,4817.0,531.0,1586.0
2022-01-04 00:00:00,990.0,4523.0,151.0,866.0
2022-01-04 00:30:00,960.0,4392.0,151.0,866.0
2022-01-04 01:00:00,930.0,4354.0,151.0,866.0
2022-01-04 01:30:00,890.0,4307.0,151.0,886.0
2022-01-04 02:00:00,840.0,4232.0,151.0,866.0
2022-01-04 02:30:00,800.0,4172.0,151.0,936.0
2022-01-04 03:00:00,760.0,4130.0,486.0,856.0
2022-01-04 03:30:00,740.0,4142.0,486.0,876.0
2022-01-04 04:00:00,710.0,4172.0,486.0,886.0
2022-01-04 04:30:00,690.0,4304.0,486.0,906.0
2022-01-04 05:00:00,680.0,4533.0,1096.0,1226.0
2022-01-04 05:30:00,670.0,4785.0,1096.0,1176.0
2022-01-04 06:00:00,660.0,5080.0,1474.0,1526.0
2022-01-04 06:30:00,670.0,5333.0,1474.0,1566.0
2022-01-04 07:00:00,800.0,5649.0,1699.0,1526.0
2022-01-04 07:30:00,1020.0,5881.0,1699.0,1536.0
2022-01-04 08:00:00,1340.0,6138.0,1815.0,1456.0
2022-01-04 08:30:00,1640.0,6296.0,1815.0,1476.0
2022-01-04 09:00:00,1900.0,6356.0,1827.0,1406.0
2022-01-04 09:30:00,2110.0,6385.0,1827.0,1406.0
2022-01-04 10:00:00,2260.0,6371.0,1679.0,1436.0
2022-01-04 10:30:00,2380.0,6355.0,1679.0,1416.0
2022-01-04 11:00:00,2450.0,6344.0,1385.0,1386.0
2022-01-04 11:30:00,2490.0,6324.0,1385.0,1386.0
2022-01-04 12:00:00,2490.0,6277.0,1100.0,1366.0
2022-01-04 12:30:00,2440.0,6176.0,1100.0,1366.0
2022-01-04 13:00:00,2340.0,6026.0,1086.0,1376.0
2022-01-04 13:30:00,2190.0,5942.0,1086.0,1396.0
2022-01-04 14:00:00,1990.0,5996.0,1110.0,1466.0
2022-01-04 14:30:00,1750.0,6017.0,1110.0,1496.0
2022-01-04 15:00:00,1470.0,6051.0,1423.0,1606.0
2022-01-04 15:30:00,1270.0,6135.0,1423.0,1616.0
2022-01-04 16:00:00,1150.0,6280.0,1777.0,1476.0
2022-01-04 16:30:00,1200.0,6581.0,1777.0,1506.0
2022-01-04 17:00:00,1260.0,6903.0,2183.0,1536.0
2022-01-04 17:30:00,1320.0,7038.0,2183.0,1556.0
2022-01-04 18:00:00,1380.0,7049.0,2215.0,1546.0
2022-01-04 18:30:00,1430.0,7047.0,2215.0,1526.0
2022-01-04 19:00:00,1480.0,7004.0,2130.0,1606.0
2022-01-04 19:30:00,1520.0,6888.0,2130.0,1606.0
2022-01-04 20:00:00,1560.0,6667.0,2010.0,1616.0
2022-01-04 20:30:00,1600.0,6390.0,2010.0,1626.0
2022-01-04 21:00:00,1630.0,6043.0,1545.0,1586.0
2022-01-04 21:30:00,1640.0,5794.0,1545.0,1596.0
2022-01-04 22:00:00,1650.0,5590.0,847.0,1576.0
2022-01-04 22:30:00,1650.0,5380.0,847.0,1656.0
2022-01-04 23:00:00,1660.0,5177.0,531.0,1646.0
2022-01-04 23:30:00,1670.0,4891.0,531.0,1626.0
2022-01-05 00:00:00,1590.0,4677.0,151.0,896.0
2022-01-05 00:30:00,1580.0,4572.0,151.0,896.0
2022-01-05 01:00:00,1580.0,4531.0,151.0,896.0
2022-01-05 01:30:00,1580.0,4470.0,151.0,916.0
2022-01-05 02:00:00,1570.0,4395.0,371.0,896.0
2022-01-05 02:30:00,1580.0,4359.0,371.0,966.0
2022-01-05 03:00:00,1580.0,4349.0,606.0,896.0
2022-01-05 03:30:00,1590.0,4337.0,606.0,916.0
2022-01-05 04:00:00,1590.0,4391.0,716.0,926.0
2022-01-05 04:30:00,1610.0,4513.0,716.0,956.0
2022-01-05 05:00:00,1640.0,4716.0,1196.0,1246.0
2022-01-05 05:30:00,1660.0,4967.0,1196.0,1216.0
2022-01-05 06:00:00,1680.0,5303.0,1474.0,1576.0
2022-01-05 06:30:00,1710.0,5536.0,1474.0,1626.0
2022-01-05 07:00:00,1860.0,5806.0,1794.0,1556.0
2022-01-05 07:30:00,2110.0,6042.0,1794.0,1566.0
2022-01-05 08:00:00,2450.0,6294.0,1810.0,1456.0
2022-01-05 08:30:00,2770.0,6473.0,1810.0,1486.0
2022-01-05 09:00:00,3050.0,6533.0,1729.0,1406.0
2022-01-05 09:30:00,3270.0,6566.0,1729.0,1416.0
2022-01-05 10:00:00,3430.0,6564.0,1595.0,1456.0
2022-01-05 10:30:00,3570.0,6569.0,1595.0,1446.0
2022-01-05 11:00:00,3670.0,6567.0,1347.0,1426.0
2022-01-05 11:30:00,3700.0,6556.0,1347.0,1436.0
2022-01-05 12:00:00,3710.0,6532.0,1205.0,1416.0
2022-01-05 12:30:00,3670.0,6454.0,1205.0,1416.0
2022-01-05 13:00:00,3570.0,6330.0,1191.0,1416.0
2022-01-05 13:30:00,3410.0,6189.0,1191.0,1446.0
2022-01-05 14:00:00,3170.0,6244.0,1215.0,1516.0
2022-01-05 14:30:00,2880.0,6235.0,1215.0,1536.0
2022-01-05 15:00:00,2550.0,6192.0,1423.0,1666.0
2022-01-05 15:30:00,2300.0,6214.0,1423.0,1676.0
2022-01-05 16:00:00,2150.0,6328.0,1757.0,1536.0
2022-01-05 16:30:00,2170.0,6590.0,1757.0,1566.0
2022-01-05 17:00:00,2200.0,6886.0,1973.0,1596.0
2022-01-05 17:30:00,2240.0,6988.0,1973.0,1626.0
2022-01-05 18:00:00,2270.0,6993.0,2005.0,1626.0
2022-01-05 18:30:00,2310.0,6997.0,2005.0,1616.0
2022-01-05 19:00:00,2330.0,6976.0,2005.0,1756.0
2022-01-05 19:30:00,2360.0,6862.0,2005.0,1746.0
2022-01-05 20:00:00,2370.0,6654.0,1775.0,1756.0
2022-01-05 20:30:00,2390.0,6418.0,1775.0,1756.0
2022-01-05 21:00:00,2410.0,6105.0,1525.0,1716.0
2022-01-05 21:30:00,2420.0,5835.0,1525.0,1716.0
2022-01-05 22:00:00,2420.0,5631.0,952.0,1706.0
2022-01-05 22:30:00,2420.0,5435.0,952.0,1716.0
2022-01-05 23:00:00,2430.0,5233.0,531.0,1756.0
2022-01-05 23:30:00,2430.0,4977.0,531.0,1726.0
2022-01-06 00:00:00,2500.0,4673.0,151.0,1006.0
2022-01-06 00:30:00,2480.0,4567.0,151.0,996.0
2022-01-06 01:00:00,2460.0,4570.0,151.0,996.0
2022-01-06 01:30:00,2440.0,4533.0,151.0,1006.0
2022-01-06 02:00:00,2410.0,4426.0,251.0,986.0
2022-01-06 02:30:00,2380.0,4333.0,251.0,1066.0
2022-01-06 03:00:00,2350.0,4263.0,475.0,986.0
2022-01-06 03:30:00,2320.0,4257.0,475.0,976.0
2022-01-06 04:00:00,2290.0,4260.0,555.0,966.0
2022-01-06 04:30:00,2260.0,4266.0,555.0,1026.0
2022-01-06 05:00:00,2250.0,4399.0,1095.0,1286.0
2022-01-06 05:30:00,2240.0,4494.0,1095.0,1306.0
2022-01-06 06:00:00,2230.0,4610.0,1598.0,1666.0
2022-01-06 06:30:00,2220.0,4712.0,1598.0,1716.0
2022-01-06 07:00:00,2320.0,4842.0,1588.0,1616.0
2022-01-06 07:30:00,2510.0,5045.0,1588.0,1636.0
2022-01-06 08:00:00,2790.0,5223.0,1569.0,1556.0
2022-01-06 08:30:00,3060.0,5476.0,1569.0,1596.0
2022-01-06 09:00:00,3310.0,5726.0,1553.0,1486.0
2022-01-06 09:30:00,3510.0,5923.0,1553.0,1486.0
2022-01-06 10:00:00,3670.0,6143.0,1389.0,1516.0
2022-01-06 10:30:00,3790.0,6285.0,1389.0,1516.0
2022-01-06 11:00:00,3880.0,6356.0,1281.0,1476.0
2022-01-06 11:30:00,3900.0,6355.0,1281.0,1456.0
2022-01-06 12:00:00,3900.0,6238.0,839.0,1456.0
2022-01-06 12:30:00,3820.0,6019.0,839.0,1466.0
2022-01-06 13:00:00,3680.0,5722.0,825.0,1456.0
2022-01-06 13:30:00,3480.0,5533.0,825.0,1446.0
2022-01-06 14:00:00,3180.0,5563.0,825.0,1536.0
2022-01-06 14:30:00,2860.0,5530.0,825.0,1536.0
2022-01-06 15:00:00,2490.0,5476.0,1203.0,1676.0
2022-01-06 15:30:00,2220.0,5490.0,1203.0,1686.0
2022-01-06 16:00:00,2020.0,5605.0,1518.0,1556.0
2022-01-06 16:30:00,1960.0,5872.0,1518.0,1566.0
2022-01-06 17:00:00,1950.0,6199.0,1733.0,1586.0
2022-01-06 17:30:00,1930.0,6378.0,1733.0,1606.0
2022-01-06 18:00:00,1910.0,6380.0,1793.0,1656.0
2022-01-06 18:30:00,1890.0,6381.0,1793.0,1596.0
2022-01-06 19:00:00,1850.0,6361.0,1674.0,1676.0
2022-01-06 19:30:00,1820.0,6292.0,1674.0,1676.0
2022-01-06 20:00:00,1780.0,6176.0,1308.0,1626.0
2022-01-06 20:30:00,1750.0,6028.0,1308.0,1626.0
2022-01-06 21:00:00,1730.0,5848.0,1298.0,1646.0
2022-01-06 21:30:00,1710.0,5681.0,1298.0,1646.0
2022-01-06 22:00:00,1690.0,5527.0,985.0,1686.0
2022-01-06 22:30:00,1670.0,5352.0,985.0,1676.0
2022-01-06 23:00:00,1640.0,5125.0,425.0,1676.0
2022-01-06 23:30:00,1600.0,4867.0,425.0,1656.0
2022-01-07 00:00:00,1620.0,4541.0,0.0,916.0
2022-01-07 00:30:00,1560.0,4435.0,0.0,906.0
2022-01-07 01:00:00,1490.0,4419.0,0.0,906.0
2022-01-07 01:30:00,1410.0,4380.0,0.0,916.0
2022-01-07 02:00:00,1330.0,4317.0,100.0,896.0
2022-01-07 02:30:00,1260.0,4249.0,100.0,1006.0
2022-01-07 03:00:00,1200.0,4195.0,350.0,896.0
2022-01-07 03:30:00,1130.0,4193.0,350.0,896.0
2022-01-07 04:00:00,1060.0,4233.0,430.0,906.0
2022-01-07 04:30:00,1000.0,4377.0,430.0,966.0
2022-01-07 05:00:00,960.0,4608.0,881.0,1176.0
2022-01-07 05:30:00,930.0,4854.0,881.0,1116.0
2022-01-07 06:00:00,900.0,5137.0,1405.0,1466.0
2022-01-07 06:30:00,890.0,5370.0,1405.0,1536.0
2022-01-07 07:00:00,970.0,5653.0,1395.0,1506.0
2022-01-07 07:30:00,1120.0,5895.0,1395.0,1596.0
2022-01-07 08:00:00,1330.0,6119.0,1697.0,1416.0
2022-01-07 08:30:00,1520.0,6323.0,1697.0,1426.0
2022-01-07 09:00:00,1680.0,6406.0,1711.0,1316.0
2022-01-07 09:30:00,1790.0,6456.0,1711.0,1326.0
2022-01-07 10:00:00,1860.0,6471.0,1352.0,1336.0
2022-01-07 10:30:00,1890.0,6487.0,1352.0,1336.0
