iter	Passed	Remaining
6375	19705	5019
6376	19707	5015
6377	19709	5012
6378	19711	5008
6379	19713	5005
6380	19715	5002
6381	19716	4998
6382	19718	4995
6383	19720	4991
6384	19723	4988
6385	19726	4985
6386	19728	4982
6387	19730	4979
6388	19732	4975
6389	19734	4972
6390	19736	4968
6391	19738	4965
6392	19741	4962
6393	19743	4958
6394	19745	4955
6395	19747	4952
6396	19748	4948
6397	19750	4945
6398	19752	4941
6399	19754	4938
6400	19756	4935
6401	19758	4931
6402	19760	4928
6403	19762	4925
6404	19764	4921
6405	19766	4918
6406	19767	4914
6407	19769	4911
6408	19771	4908
6409	19773	4904
6410	19775	4901
6411	19777	4898
6412	19779	4894
6413	19780	4891
6414	19782	4887
6415	19784	4884
6416	19786	4881
6417	19789	4877
6418	19791	4874
6419	19793	4871
6420	19794	4867
6421	19796	4864
6422	19798	4861
6423	19800	4857
6424	19802	4854
6425	19804	4850
6426	19806	4847
6427	19808	4844
6428	19809	4840
6429	19811	4837
6430	19813	4834
6431	19815	4830
6432	19817	4827
6433	19819	4824
6434	19821	4820
6435	19823	4817
6436	19825	4813
6437	19827	4810
6438	19829	4807
6439	19831	4803
6440	19833	4800
6441	19835	4797
6442	19837	4793
6443	19839	4790
6444	19841	4787
6445	19843	4783
6446	19845	4780
6447	19848	4777
6448	19850	4774
6449	19852	4770
6450	19854	4767
6451	19856	4764
6452	19858	4760
6453	19860	4757
6454	19862	4754
6455	19864	4750
6456	19866	4747
6457	19867	4743
6458	19869	4740
6459	19871	4737
6460	19873	4733
6461	19875	4730
6462	19877	4727
6463	19879	4723
6464	19882	4720
6465	19884	4717
6466	19887	4714
6467	19890	4711
6468	19894	4708
6469	19897	4705
6470	19899	4701
6471	19901	4698
6472	19903	4695
6473	19904	4691
6474	19906	4688
6475	19908	4685
6476	19910	4681
6477	19912	4678
6478	19914	4675
6479	19916	4671
6480	19918	4668
6481	19920	4665
6482	19922	4661
6483	19924	4658
6484	19926	4655
6485	19928	4651
6486	19930	4648
6487	19932	4645
6488	19934	4641
6489	19936	4638
6490	19939	4635
6491	19941	4632
6492	19943	4628
6493	19945	4625
6494	19947	4622
6495	19949	4618
6496	19951	4615
6497	19954	4612
6498	19957	4609
6499	19959	4605
6500	19961	4602
6501	19962	4599
6502	19964	4595
6503	19966	4592
6504	19968	4589
6505	19970	4585
6506	19972	4582
6507	19974	4579
6508	19976	4575
6509	19978	4572
6510	19979	4569
6511	19981	4565
6512	19983	4562
6513	19985	4559
6514	19987	4555
6515	19989	4552
6516	19991	4549
6517	19993	4545
6518	19995	4542
6519	19997	4539
6520	19999	4536
6521	20001	4532
6522	20003	4529
6523	20005	4525
6524	20006	4522
6525	20008	4519
6526	20010	4515
6527	20012	4512
6528	20014	4509
6529	20016	4506
6530	20018	4502
6531	20020	4499
6532	20022	4496
6533	20024	4492
6534	20025	4489
6535	20027	4486
6536	20030	4482
6537	20032	4479
6538	20034	4476
6539	20036	4472
6540	20038	4469
6541	20040	4466
6542	20042	4463
6543	20044	4459
6544	20046	4456
6545	20048	4453
6546	20050	4449
6547	20052	4446
6548	20054	4443
6549	20056	4439
6550	20058	4436
6551	20060	4433
6552	20062	4430
6553	20064	4426
6554	20065	4423
6555	20067	4420
6556	20069	4416
6557	20071	4413
6558	20073	4410
6559	20075	4406
6560	20077	4403
6561	20079	4400
6562	20081	4396
6563	20083	4393
6564	20085	4390
6565	20086	4386
6566	20089	4383
6567	20091	4380
6568	20093	4377
6569	20095	4373
6570	20097	4370
6571	20099	4367
6572	20100	4363
6573	20102	4360
6574	20105	4357
6575	20107	4354
6576	20110	4351
6577	20112	4347
6578	20114	4344
6579	20117	4341
6580	20119	4338
6581	20122	4335
6582	20123	4331
6583	20125	4328
6584	20127	4325
6585	20129	4321
6586	20131	4318
6587	20133	4315
6588	20136	4312
6589	20138	4308
6590	20140	4305
6591	20142	4302
6592	20144	4298
6593	20145	4295
6594	20147	4292
6595	20149	4288
6596	20151	4285
6597	20153	4282
6598	20155	4279
6599	20157	4275
6600	20159	4272
6601	20161	4269
6602	20163	4265
6603	20164	4262
6604	20166	4259
6605	20168	4256
6606	20170	4252
6607	20172	4249
6608	20174	4246
6609	20176	4242
6610	20178	4239
6611	20180	4236
6612	20182	4232
6613	20185	4229
6614	20187	4226
6615	20189	4223
6616	20192	4220
6617	20194	4217
6618	20196	4213
6619	20199	4210
6620	20201	4207
6621	20204	4204
6622	20206	4201
6623	20208	4197
6624	20210	4194
6625	20212	4191
6626	20214	4188
6627	20217	4184
6628	20220	4181
6629	20223	4178
6630	20225	4175
6631	20226	4172
6632	20229	4169
6633	20232	4165
6634	20235	4162
6635	20238	4159
6636	20240	4156
6637	20242	4153
6638	20244	4150
6639	20246	4146
6640	20249	4143
6641	20252	4140
6642	20255	4137
6643	20257	4134
6644	20259	4131
6645	20261	4127
6646	20263	4124
6647	20269	4122
6648	20271	4118
6649	20274	4115
6650	20276	4112
6651	20278	4109
6652	20280	4106
6653	20284	4103
6654	20286	4100
6655	20288	4096
6656	20290	4093
6657	20292	4090
6658	20294	4086
6659	20297	4083
6660	20301	4081
6661	20303	4077
6662	20305	4074
6663	20307	4071
6664	20309	4068
6665	20311	4064
6666	20315	4061
6667	20318	4058
6668	20320	4055
6669	20322	4052
6670	20323	4048
6671	20325	4045
6672	20328	4042
6673	20331	4039
6674	20333	4036
6675	20335	4033
6676	20337	4029
6677	20339	4026
6678	20341	4023
6679	20344	4020
6680	20347	4017
6681	20349	4013
6682	20351	4010
6683	20353	4007
6684	20355	4004
6685	20357	4000
6686	20360	3997
6687	20362	3994
6688	20363	3991
6689	20365	3987
6690	20367	3984
6691	20369	3981
6692	20371	3978
6693	20373	3974
6694	20376	3971
6695	20378	3968
6696	20381	3965
6697	20383	3962
6698	20384	3958
6699	20386	3955
6700	20388	3952
6701	20391	3949
6702	20393	3945
6703	20395	3942
6704	20396	3939
6705	20398	3936
6706	20400	3932
6707	20402	3929
6708	20404	3926
6709	20406	3923
6710	20408	3920
6711	20412	3917
6712	20414	3913
6713	20416	3910
6714	20418	3907
6715	20420	3904
6716	20422	3900
6717	20424	3897
6718	20426	3894
6719	20428	3891
6720	20430	3887
6721	20432	3884
6722	20434	3881
6723	20436	3878
6724	20438	3874
6725	20440	3871
6726	20443	3868
6727	20445	3865
6728	20447	3862
6729	20449	3859
6730	20451	3855
6731	20453	3852
6732	20456	3849
6733	20457	3846
6734	20459	3842
6735	20461	3839
6736	20463	3836
6737	20465	3833
6738	20467	3829
6739	20469	3826
6740	20471	3823
6741	20473	3820
6742	20475	3816
6743	20478	3813
6744	20481	3810
6745	20484	3807
6746	20487	3804
6747	20489	3801
6748	20493	3798
6749	20496	3795
6750	20499	3792
6751	20502	3789
6752	20505	3786
6753	20508	3783
6754	20511	3780
6755	20513	3777
6756	20516	3774
6757	20519	3771
6758	20522	3767
6759	20524	3764
6760	20527	3761
6761	20529	3758
6762	20532	3755
6763	20535	3752
6764	20538	3749
6765	20540	3746
6766	20543	3743
6767	20546	3740
6768	20548	3736
6769	20551	3733
6770	20554	3730
6771	20557	3727
6772	20560	3724
6773	20563	3721
6774	20565	3718
6775	20569	3715
6776	20571	3712
6777	20574	3709
6778	20577	3706
6779	20579	3703
6780	20583	3700
6781	20586	3697
6782	20588	3693
6783	20591	3690
6784	20594	3687
6785	20597	3684
6786	20599	3681
6787	20602	3678
6788	20605	3675
6789	20607	3672
6790	20610	3669
6791	20613	3666
6792	20616	3663
6793	20618	3660
6794	20621	3656
6795	20624	3653
6796	20627	3650
6797	20630	3647
6798	20632	3644
6799	20635	3641
6800	20638	3638
6801	20640	3635
6802	20643	3632
6803	20646	3629
6804	20649	3626
6805	20652	3623
6806	20654	3619
6807	20657	3616
6808	20660	3613
6809	20662	3610
6810	20666	3607
6811	20668	3604
6812	20671	3601
6813	20674	3598
6814	20677	3595
6815	20679	3592
6816	20682	3589
6817	20684	3585
6818	20686	3582
6819	20688	3579
6820	20690	3576
6821	20692	3573
6822	20694	3569
6823	20696	3566
6824	20698	3563
6825	20699	3560
6826	20702	3557
6827	20704	3553
6828	20706	3550
6829	20708	3547
6830	20710	3544
6831	20712	3540
6832	20713	3537
6833	20716	3534
6834	20718	3531
6835	20719	3528
6836	20721	3524
6837	20723	3521
6838	20725	3518
6839	20727	3515
6840	20728	3511
6841	20730	3508
6842	20733	3505
6843	20734	3502
6844	20736	3499
6845	20738	3495
6846	20741	3492
6847	20742	3489
6848	20744	3486
6849	20747	3483
6850	20749	3479
6851	20750	3476
6852	20753	3473
6853	20755	3470
6854	20757	3467
6855	20759	3463
6856	20761	3460
6857	20763	3457
6858	20765	3454
6859	20767	3451
6860	20769	3447
6861	20771	3444
6862	20773	3441
6863	20775	3438
6864	20777	3435
6865	20779	3431
6866	20781	3428
6867	20783	3425
6868	20785	3422
6869	20787	3419
6870	20788	3415
6871	20790	3412
6872	20793	3409
6873	20795	3406
6874	20797	3403
6875	20799	3400
6876	20801	3396
6877	20803	3393
6878	20805	3390
6879	20807	3387
6880	20809	3384
6881	20811	3380
6882	20813	3377
6883	20814	3374
6884	20816	3371
6885	20818	3367
6886	20820	3364
6887	20822	3361
6888	20824	3358
6889	20826	3355
6890	20828	3351
6891	20830	3348
6892	20831	3345
6893	20833	3342
6894	20835	3339
6895	20838	3336
6896	20839	3332
6897	20841	3329
6898	20843	3326
6899	20845	3323
6900	20847	3319
6901	20848	3316
6902	20850	3313
6903	20852	3310
6904	20854	3307
6905	20856	3303
6906	20858	3300
6907	20861	3297
6908	20862	3294
6909	20864	3291
6910	20866	3288
6911	20868	3284
6912	20870	3281
6913	20873	3278
6914	20874	3275
6915	20876	3272
6916	20878	3268
6917	20880	3265
6918	20882	3262
6919	20884	3259
6920	20886	3256
6921	20888	3253
6922	20890	3249
6923	20891	3246
6924	20893	3243
6925	20895	3240
6926	20897	3236
6927	20899	3233
6928	20902	3230
6929	20907	3228
6930	20909	3224
6931	20912	3222
6932	20916	3219
6933	20921	3216
6934	20924	3213
6935	20927	3210
6936	20929	3207
6937	20933	3204
6938	20937	3201
6939	20940	3198
6940	20941	3195
6941	20944	3192
6942	20947	3188
6943	20949	3185
6944	20951	3182
6945	20953	3179
6946	20955	3176
6947	20957	3173
6948	20959	3170
6949	20963	3167
6950	20965	3163
6951	20967	3160
6952	20969	3157
6953	20971	3154
6954	20974	3151
6955	20976	3148
6956	20979	3145
6957	20981	3142
6958	20983	3138
6959	20985	3135
6960	20987	3132
6961	20989	3129
6962	20991	3126
6963	20993	3123
6964	20996	3120
6965	20998	3116
6966	21000	3113
6967	21002	3110
6968	21004	3107
6969	21006	3104
6970	21009	3101
6971	21012	3098
6972	21014	3095
6973	21015	3091
6974	21018	3088
6975	21020	3085
6976	21022	3082
6977	21023	3079
6978	21027	3076
6979	21029	3073
6980	21031	3069
6981	21033	3066
6982	21035	3063
6983	21037	3060
6984	21039	3057
6985	21041	3054
6986	21044	3051
6987	21045	3047
6988	21047	3044
6989	21049	3041
6990	21051	3038
6991	21053	3035
6992	21055	3032
6993	21058	3028
6994	21060	3025
6995	21062	3022
6996	21064	3019
6997	21066	3016
6998	21068	3013
6999	21070	3010
7000	21073	3007
7001	21076	3004
7002	21078	3000
7003	21080	2997
7004	21082	2994
7005	21083	2991
7006	21085	2988
7007	21087	2984
7008	21091	2982
7009	21093	2978
7010	21095	2975
7011	21096	2972
7012	21098	2969
7013	21100	2966
7014	21102	2963
7015	21105	2960
7016	21108	2957
7017	21112	2954
7018	21116	2951
7019	21133	2950
7020	21145	2948
7021	21159	2946
7022	21165	2944
7023	21171	2941
7024	21174	2938
7025	21179	2936
7026	21183	2933
7027	21189	2930
7028	21191	2927
7029	21194	2924
7030	21197	2921
7031	21199	2918
7032	21204	2915
7033	21208	2912
7034	21215	2910
7035	21221	2907
7036	21224	2904
7037	21230	2901
7038	21234	2899
7039	21238	2896
7040	21241	2893
7041	21244	2890
7042	21246	2886
7043	21250	2884
7044	21253	2881
7045	21255	2877
7046	21258	2874
7047	21261	2871
7048	21263	2868
7049	21267	2865
7050	21270	2862
7051	21273	2859
7052	21276	2856
7053	21278	2853
7054	21282	2850
7055	21288	2848
7056	21291	2845
7057	21293	2841
7058	21296	2838
7059	21300	2836
7060	21303	2833
7061	21306	2829
7062	21309	2826
7063	21311	2823
7064	21314	2820
7065	21318	2817
7066	21320	2814
7067	21323	2811
7068	21326	2808
7069	21328	2805
7070	21331	2802
7071	21334	2799
7072	21337	2796
7073	21339	2793
7074	21342	2790
7075	21344	2787
7076	21347	2784
7077	21350	2781
7078	21353	2778
7079	21355	2775
7080	21358	2771
7081	21360	2768
7082	21363	2765
7083	21366	2762
7084	21369	2759
7085	21371	2756
7086	21374	2753
7087	21376	2750
7088	21379	2747
7089	21382	2744
7090	21384	2741
7091	21387	2738
7092	21390	2735
7093	21393	2732
7094	21396	2729
7095	21398	2726
7096	21401	2723
7097	21404	2720
7098	21406	2716
7099	21409	2713
7100	21412	2710
7101	21414	2707
7102	21417	2704
7103	21419	2701
7104	21421	2698
7105	21424	2695
7106	21426	2692
7107	21428	2689
7108	21430	2686
7109	21432	2682
7110	21434	2679
7111	21436	2676
7112	21439	2673
7113	21441	2670
7114	21443	2667
7115	21445	2664
7116	21447	2660
7117	21449	2657
7118	21451	2654
7119	21453	2651
7120	21455	2648
7121	21457	2645
7122	21459	2642
7123	21461	2638
7124	21463	2635
7125	21464	2632
7126	21466	2629
7127	21469	2626
7128	21470	2623
7129	21472	2620
7130	21474	2616
7131	21476	2613
7132	21478	2610
7133	21480	2607
7134	21481	2604
7135	21484	2601
7136	21486	2598
7137	21487	2594
7138	21489	2591
7139	21491	2588
7140	21493	2585
7141	21495	2582
7142	21496	2579
7143	21499	2576
7144	21501	2572
7145	21503	2569
7146	21505	2566
7147	21507	2563
7148	21508	2560
7149	21510	2557
7150	21512	2554
7151	21514	2550
7152	21516	2547
7153	21518	2544
7154	21520	2541
7155	21522	2538
7156	21523	2535
7157	21525	2532
7158	21528	2529
7159	21529	2525
7160	21531	2522
7161	21533	2519
7162	21535	2516
7163	21537	2513
7164	21539	2510
7165	21540	2506
7166	21543	2503
7167	21544	2500
7168	21546	2497
7169	21548	2494
7170	21550	2491
7171	21552	2488
7172	21554	2485
7173	21556	2481
7174	21558	2478
7175	21560	2475
7176	21561	2472
7177	21563	2469
7178	21565	2466
7179	21567	2463
7180	21569	2459
7181	21571	2456
7182	21573	2453
7183	21575	2450
7184	21577	2447
7185	21579	2444
7186	21581	2441
7187	21583	2438
7188	21584	2435
7189	21586	2431
7190	21589	2428
7191	21591	2425
7192	21593	2422
7193	21595	2419
7194	21596	2416
7195	21598	2413
7196	21600	2410
7197	21602	2406
7198	21605	2403
7199	21606	2400
7200	21608	2397
7201	21610	2394
7202	21612	2391
7203	21614	2388
7204	21616	2385
7205	21617	2381
7206	21620	2378
7207	21622	2375
7208	21624	2372
7209	21626	2369
7210	21628	2366
7211	21630	2363
7212	21632	2360
7213	21634	2357
7214	21636	2354
7215	21637	2350
7216	21639	2347
7217	21641	2344
7218	21643	2341
7219	21645	2338
7220	21647	2335
7221	21649	2332
7222	21651	2329
7223	21653	2326
7224	21655	2322
7225	21657	2319
7226	21658	2316
7227	21660	2313
7228	21662	2310
7229	21664	2307
7230	21666	2304
7231	21668	2301
7232	21670	2297
7233	21672	2294
7234	21673	2291
7235	21675	2288
7236	21678	2285
7237	21680	2282
7238	21682	2279
7239	21684	2276
7240	21686	2273
7241	21687	2270
7242	21689	2266
7243	21691	2263
7244	21694	2260
7245	21696	2257
7246	21697	2254
7247	21699	2251
7248	21701	2248
7249	21703	2245
7250	21705	2242
7251	21706	2238
7252	21709	2235
7253	21710	2232
7254	21712	2229
7255	21714	2226
7256	21716	2223
7257	21718	2220
7258	21719	2217
7259	21721	2214
7260	21723	2210
7261	21726	2207
7262	21728	2204
7263	21730	2201
7264	21732	2198
7265	21734	2195
7266	21735	2192
7267	21737	2189
7268	21740	2186
7269	21742	2183
7270	21744	2180
7271	21746	2177
7272	21748	2173
7273	21750	2170
7274	21751	2167
7275	21753	2164
7276	21755	2161
7277	21757	2158
7278	21759	2155
7279	21761	2152
7280	21763	2149
7281	21764	2146
7282	21766	2142
7283	21768	2139
7284	21771	2136
7285	21772	2133
7286	21774	2130
7287	21776	2127
7288	21778	2124
7289	21780	2121
7290	21782	2118
7291	21784	2115
7292	21786	2112
7293	21788	2108
7294	21790	2105
7295	21792	2102
7296	21793	2099
7297	21795	2096
7298	21797	2093
7299	21800	2090
7300	21801	2087
7301	21803	2084
7302	21805	2081
7303	21807	2078
7304	21809	2074
7305	21811	2071
7306	21813	2068
7307	21814	2065
7308	21816	2062
7309	21818	2059
7310	21820	2056
7311	21822	2053
7312	21824	2050
7313	21826	2047
7314	21828	2044
7315	21831	2041
7316	21833	2037
7317	21834	2034
7318	21836	2031
7319	21838	2028
7320	21840	2025
7321	21842	2022
7322	21844	2019
7323	21847	2016
7324	21848	2013
7325	21850	2010
7326	21852	2007
7327	21854	2004
7328	21856	2001
7329	21858	1997
7330	21860	1994
7331	21862	1991
7332	21864	1988
7333	21866	1985
7334	21868	1982
7335	21870	1979
7336	21872	1976
7337	21873	1973
7338	21876	1970
7339	21877	1967
7340	21879	1964
7341	21881	1961
7342	21883	1958
7343	21885	1954
7344	21887	1951
7345	21890	1948
7346	21895	1946
7347	21900	1943
7348	21906	1940
7349	21909	1937
7350	21911	1934
7351	21914	1931
7352	21917	1928
7353	21919	1925
7354	21921	1922
7355	21923	1919
7356	21925	1916
7357	21927	1913
7358	21930	1910
7359	21933	1907
7360	21935	1904
7361	21937	1901
7362	21938	1898
7363	21940	1894
7364	21942	1891
7365	21944	1888
7366	21947	1885
7367	21948	1882
7368	21950	1879
7369	21952	1876
7370	21954	1873
7371	21956	1870
7372	21958	1867
7373	21960	1864
7374	21962	1861
7375	21964	1858
7376	21966	1855
7377	21968	1852
7378	21970	1848
7379	21971	1845
7380	21973	1842
7381	21975	1839
7382	21978	1836
7383	21980	1833
7384	21982	1830
7385	21983	1827
7386	21985	1824
7387	21987	1821
7388	21989	1818
7389	21992	1815
7390	21994	1812
7391	21996	1809
7392	21998	1806
7393	22000	1803
7394	22002	1800
7395	22004	1796
7396	22006	1793
7397	22008	1790
7398	22010	1787
7399	22012	1784
7400	22013	1781
7401	22015	1778
7402	22017	1775
7403	22019	1772
7404	22022	1769
7405	22023	1766
7406	22026	1763
7407	22028	1760
7408	22032	1757
7409	22034	1754
7410	22037	1751
7411	22040	1748
7412	22042	1745
7413	22044	1742
7414	22049	1739
7415	22052	1736
7416	22057	1733
7417	22060	1730
7418	22062	1727
7419	22065	1724
7420	22069	1721
7421	22073	1718
7422	22075	1715
7423	22078	1713
7424	22083	1710
7425	22085	1707
7426	22088	1704
7427	22094	1701
7428	22097	1698
7429	22099	1695
7430	22102	1692
7431	22105	1689
7432	22108	1686
7433	22110	1683
7434	22113	1680
7435	22116	1677
7436	22119	1674
7437	22122	1671
7438	22124	1668
7439	22128	1665
7440	22130	1662
7441	22133	1659
7442	22135	1656
7443	22138	1653
7444	22142	1650
7445	22145	1647
7446	22147	1644
7447	22150	1641
7448	22153	1638
7449	22159	1635
7450	22162	1632
7451	22165	1630
7452	22169	1627
7453	22171	1624
7454	22175	1621
7455	22179	1618
7456	22184	1615
7457	22188	1612
7458	22191	1609
7459	22194	1606
7460	22197	1603
7461	22201	1600
7462	22205	1597
7463	22207	1594
7464	22210	1591
7465	22212	1588
7466	22215	1585
7467	22218	1582
7468	22221	1579
7469	22223	1576
7470	22226	1573
7471	22231	1570
7472	22235	1568
7473	22237	1565
7474	22240	1562
7475	22243	1559
7476	22246	1556
7477	22250	1553
7478	22253	1550
7479	22255	1547
7480	22258	1544
7481	22260	1541
7482	22263	1538
7483	22266	1535
7484	22268	1532
7485	22271	1529
7486	22273	1526
7487	22277	1523
7488	22280	1520
7489	22283	1517
7490	22286	1514
7491	22288	1511
7492	22291	1508
7493	22293	1505
7494	22296	1502
7495	22298	1499
7496	22300	1496
7497	22303	1493
7498	22306	1490
7499	22309	1487
7500	22312	1484
7501	22314	1481
7502	22318	1478
7503	22320	1475
7504	22321	1472
7505	22323	1469
7506	22326	1466
7507	22328	1463
7508	22330	1460
7509	22332	1457
7510	22334	1454
7511	22336	1451
7512	22338	1448
7513	22342	1445
7514	22345	1442
7515	22348	1439
7516	22350	1436
7517	22352	1433
7518	22354	1430
7519	22356	1427
7520	22358	1423
7521	22361	1420
7522	22362	1417
7523	22364	1414
7524	22366	1411
7525	22368	1408
7526	22371	1405
7527	22373	1402
7528	22375	1399
7529	22377	1396
7530	22379	1393
7531	22381	1390
7532	22383	1387
7533	22386	1384
7534	22389	1381
7535	22391	1378
7536	22394	1375
7537	22396	1372
7538	22399	1369
7539	22401	1366
7540	22403	1363
7541	22405	1360
7542	22408	1357
7543	22411	1354
7544	22413	1351
7545	22416	1348
7546	22418	1345
7547	22420	1342
7548	22422	1339
7549	22425	1336
7550	22427	1333
7551	22430	1330
7552	22432	1327
7553	22434	1324
7554	22436	1321
7555	22439	1318
7556	22442	1315
7557	22444	1312
7558	22447	1309
7559	22449	1306
7560	22451	1303
7561	22454	1300
7562	22457	1297
7563	22459	1294
7564	22462	1291
7565	22464	1288
7566	22466	1285
7567	22468	1282
7568	22471	1279
7569	22476	1276
7570	22478	1273
7571	22480	1270
7572	22482	1267
7573	22487	1264
7574	22491	1261
7575	22493	1258
7576	22495	1255
7577	22497	1252
7578	22499	1249
7579	22503	1246
7580	22506	1243
7581	22508	1240
7582	22510	1237
7583	22512	1234
7584	22514	1231
7585	22516	1228
7586	22521	1225
7587	22525	1223
7588	22526	1219
7589	22529	1217
7590	22531	1214
7591	22535	1211
7592	22539	1208
7593	22542	1205
7594	22546	1202
7595	22548	1199
7596	22555	1196
7597	22558	1193
7598	22561	1190
7599	22563	1187
7600	22566	1184
7601	22569	1181
7602	22573	1178
7603	22575	1175
7604	22577	1172
7605	22580	1169
7606	22584	1166
7607	22587	1163
7608	22588	1160
7609	22591	1157
7610	22593	1154
7611	22595	1151
7612	22597	1148
7613	22600	1145
7614	22602	1142
7615	22604	1139
7616	22606	1136
7617	22609	1133
7618	22611	1130
7619	22614	1127
7620	22617	1124
7621	22619	1121
7622	22621	1118
7623	22623	1115
7624	22625	1112
7625	22627	1109
7626	22631	1106
7627	22633	1103
7628	22635	1100
7629	22637	1097
7630	22640	1094
7631	22642	1091
7632	22644	1088
7633	22647	1085
7634	22650	1082
7635	22652	1079
7636	22655	1076
7637	22657	1073
7638	22659	1070
7639	22662	1067
7640	22664	1064
7641	22666	1061
7642	22669	1058
7643	22671	1055
7644	22673	1052
7645	22674	1049
7646	22677	1046
7647	22681	1043
7648	22683	1040
7649	22685	1037
7650	22687	1034
7651	22689	1031
7652	22691	1028
7653	22694	1025
7654	22696	1022
7655	22699	1019
7656	22700	1016
7657	22702	1013
7658	22705	1010
7659	22707	1007
7660	22709	1004
7661	22711	1001
7662	22713	998
7663	22715	995
7664	22717	992
7665	22719	989
7666	22721	986
7667	22723	983
7668	22725	980
7669	22727	977
7670	22729	974
7671	22731	971
7672	22733	968
7673	22735	965
7674	22737	962
7675	22739	959
7676	22743	956
7677	22745	953
7678	22746	950
7679	22748	947
7680	22750	944
7681	22752	941
7682	22754	938
7683	22758	935
7684	22759	932
7685	22761	929
7686	22763	926
7687	22765	923
7688	22767	920
7689	22769	917
7690	22771	914
7691	22774	911
7692	22776	908
7693	22778	905
7694	22780	902
7695	22782	899
7696	22784	896
7697	22786	893
7698	22789	890
7699	22791	887
7700	22795	885
7701	22797	882
7702	22800	879
7703	22807	876
7704	22811	873
7705	22814	870
7706	22816	867
7707	22819	864
7708	22823	861
7709	22827	858
7710	22829	855
7711	22831	852
7712	22833	849
7713	22838	846
7714	22842	843
7715	22844	840
7716	22847	837
7717	22849	834
7718	22853	831
7719	22857	829
7720	22859	826
7721	22861	823
7722	22864	820
7723	22866	817
7724	22870	814
7725	22874	811
7726	22876	808
7727	22879	805
7728	22881	802
7729	22883	799
7730	22887	796
7731	22890	793
7732	22892	790
7733	22894	787
7734	22896	784
7735	22898	781
7736	22903	778
7737	22906	775
7738	22909	772
7739	22911	769
7740	22913	766
7741	22917	763
7742	22921	760
7743	22923	757
7744	22926	754
7745	22928	751
7746	22930	748
7747	22934	745
7748	22937	742
7749	22940	740
7750	22943	737
7751	22945	734
7752	22947	731
7753	22952	728
7754	22955	725
7755	22956	722
7756	22958	719
7757	22960	716
7758	22962	713
7759	22966	710
7760	22971	707
7761	22974	704
7762	22976	701
7763	22982	698
7764	22987	695
7765	22990	692
7766	22993	689
7767	22997	686
7768	23000	683
7769	23003	680
7770	23009	678
7771	23013	675
7772	23016	672
7773	23018	669
7774	23022	666
7775	23025	663
7776	23030	660
7777	23034	657
7778	23036	654
7779	23038	651
7780	23040	648
7781	23044	645
7782	23048	642
7783	23052	639
7784	23054	636
7785	23056	633
7786	23060	630
7787	23063	627
7788	23067	624
7789	23069	621
7790	23071	618
7791	23074	615
7792	23077	612
7793	23080	610
7794	23084	607
7795	23085	604
7796	23088	601
7797	23091	598
7798	23094	595
7799	23098	592
7800	23100	589
7801	23101	586
7802	23104	583
7803	23108	580
7804	23111	577
7805	23115	574
7806	23116	571
7807	23119	568
7808	23124	565
7809	23129	562
7810	23131	559
7811	23134	556
7812	23136	553
7813	23140	550
7814	23144	547
7815	23146	544
7816	23148	541
7817	23150	538
7818	23152	535
7819	23156	533
7820	23159	530
7821	23161	527
7822	23164	524
7823	23166	521
7824	23168	518
7825	23172	515
7826	23175	512
7827	23177	509
7828	23180	506
7829	23182	503
7830	23184	500
7831	23187	497
7832	23190	494
7833	23192	491
7834	23194	488
7835	23196	485
7836	23198	482
7837	23200	479
7838	23203	476
7839	23206	473
7840	23209	470
7841	23211	467
7842	23213	464
7843	23215	461
7844	23217	458
7845	23220	455
7846	23223	452
7847	23225	449
7848	23227	446
7849	23228	443
7850	23230	440
7851	23233	437
7852	23235	434
7853	23238	431
7854	23240	429
7855	23242	426
7856	23244	423
7857	23246	420
7858	23248	417
7859	23252	414
7860	23254	411
7861	23256	408
7862	23258	405
7863	23260	402
7864	23262	399
7865	23265	396
7866	23267	393
7867	23269	390
7868	23271	387
7869	23273	384
7870	23275	381
7871	23277	378
7872	23279	375
7873	23281	372
7874	23284	369
7875	23286	366
7876	23288	363
7877	23290	360
7878	23292	357
7879	23294	354
7880	23296	351
7881	23299	348
7882	23301	345
7883	23302	342
7884	23304	339
7885	23306	336
7886	23308	333
7887	23310	330
7888	23312	328
7889	23316	325
7890	23318	322
7891	23320	319
7892	23322	316
7893	23323	313
7894	23325	310
7895	23327	307
7896	23329	304
7897	23331	301
7898	23333	298
7899	23335	295
7900	23337	292
7901	23339	289
7902	23340	286
7903	23342	283
7904	23345	280
7905	23347	277
7906	23349	274
7907	23351	271
7908	23352	268
7909	23354	265
7910	23356	262
7911	23359	259
7912	23361	256
7913	23363	253
7914	23364	250
7915	23366	247
7916	23368	244
7917	23370	242
7918	23372	239
7919	23374	236
7920	23376	233
7921	23378	230
7922	23379	227
7923	23381	224
7924	23383	221
7925	23385	218
7926	23387	215
7927	23389	212
7928	23391	209
7929	23393	206
7930	23394	203
7931	23396	200
7932	23398	197
7933	23400	194
7934	23402	191
7935	23404	188
7936	23406	185
7937	23408	182
7938	23410	179
7939	23412	176
7940	23413	173
7941	23415	171
7942	23418	168
7943	23419	165
7944	23421	162
7945	23423	159
7946	23425	156
7947	23427	153
7948	23429	150
7949	23431	147
7950	23433	144
7951	23434	141
7952	23436	138
7953	23438	135
7954	23440	132
7955	23442	129
7956	23444	126
7957	23446	123
7958	23448	120
7959	23450	117
7960	23452	114
7961	23453	111
