"Date,""MCP"",""Buy_LV_LOAD"",""Buy_PUMP_LOAD"",""Buy_Natural Gas_SUPPLY"",""Buy_RES_SUPPLY"",""Sell_LV_LOAD"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Buy_Big Hydro_SUPPLY"",""Sell_Big Hydro_SUPPLY"",""Buy_MV_LOAD"",""Buy_HV_LOAD"",""Sell_MV_LOAD"",""Sell_HV_LOAD"",""Buy_Lignite_SUPPLY"",""Sell_Lignite_SUPPLY"",""Sell_Imports_IT-GR"",""Buy_Exports_GR-IT"""
"2021-07-19 14:00:00,""138.18"",""9.36"",NULL,NULL,""1.884"",""11.688"",""63"",""1.181"",""63"",NULL,""1.769"",""1.96"",""2.104"",NULL,NULL,NULL,NULL,NULL"
"2021-07-19 15:00:00,""140.17"",""9.28"",NULL,NULL,""0.684"",""10.036"",""63"",""2.588"",""63"",NULL,""2.804"",""1.96"",""2.104"",NULL,NULL,NULL,NULL,NULL"
"2021-07-19 16:00:00,""139.99"",""11.902"",NULL,NULL,""0.43"",""6.607"",""63"",""8.576"",""63"",NULL,""2.715"",""2.24"",""2.104"",NULL,NULL,NULL,NULL,NULL"
"2021-07-19 17:00:00,""138.7"",""11.928"",NULL,NULL,""0.363"",""3.339"",""65.762"",""7.951"",""63"",NULL,""2.625"",""2.24"",""3.104"",NULL,NULL,NULL,NULL,NULL"
"2021-07-19 18:00:00,""124.89"",""6.805"",NULL,NULL,""10.13"",""6.19"",""70.434"",""4.36"",""63"",NULL,""2.473"",""1.68"",""3.104"",NULL,NULL,NULL,NULL,NULL"
"2021-07-19 19:00:00,""123.45"",""2.94"",NULL,NULL,""4.565"",""5.174"",""68.248"",""2.363"",""63"",NULL,""3.6"",""1.68"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-19 20:00:00,""124.79"",""1.196"",NULL,NULL,""10.621"",""9.898"",""68.246"",NULL,""63"",NULL,""3.327"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-19 21:00:00,""109.89"",""1.603"",NULL,NULL,""11.345"",""3.579"",""75.269"",NULL,""63"",NULL,""2.9"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-19 22:00:00,""108.31"",""0.639"",NULL,NULL,""10.759"",""6.813"",""70.799"",NULL,""63"",NULL,""3.214"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-19 23:00:00,""96.45"",NULL,NULL,NULL,""4.9"",""15.746"",""63.088"",NULL,""63"",NULL,""10.934"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-20 12:00:00,""106.14"",""8.769"",NULL,NULL,""24.363"",""1.035"",""27.774"",""1.323"",NULL,NULL,NULL,NULL,""3"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 13:00:00,""104.46"",""10.253"",NULL,NULL,""34.596"",""0.584"",""39.179"",""2.147"",NULL,NULL,NULL,NULL,""2.939"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 14:00:00,""104.46"",""13.677"",NULL,NULL,""35.237"",NULL,""39.308"",""6.838"",NULL,NULL,NULL,NULL,""2.768"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 15:00:00,""105.12"",""10.186"",NULL,NULL,""33.394"",""1.452"",""34.993"",""7.627"",NULL,NULL,""3.082"",NULL,""2.59"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 16:00:00,""106.76"",""10.405"",NULL,NULL,""26.371"",""2.896"",""27.211"",""7.304"",NULL,NULL,""3.082"",NULL,""2.447"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 17:00:00,""105"",""6.625"",NULL,NULL,""29.319"",""9.012"",""16.507"",""8.071"",NULL,NULL,NULL,NULL,""2.354"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 18:00:00,""108.67"",""8.34"",NULL,NULL,""33.496"",""6.714"",""24.61"",""8.222"",NULL,NULL,NULL,NULL,""2.29"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 19:00:00,""114.84"",""8.56"",NULL,NULL,""12.681"",""6.663"",""12"",""0.373"",NULL,NULL,NULL,NULL,""2.205"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 20:00:00,""114.69"",""7.103"",NULL,NULL,""11.387"",""6.511"",""11.737"",""0.338"",NULL,NULL,""2.082"",NULL,""1.986"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 21:00:00,""104.36"",""2.685"",NULL,NULL,""46.116"",""7.42"",""36.598"",""3"",NULL,NULL,NULL,NULL,""1.783"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 22:00:00,""104.36"",""2.35"",NULL,NULL,""42.954"",""7.531"",""35.24"",""0.849"",NULL,NULL,NULL,NULL,""1.684"",NULL,NULL,NULL,NULL,NULL"
"2021-07-20 23:00:00,""98.97"",""1.511"",NULL,NULL,""25.515"",""8.629"",""11.908"",NULL,NULL,NULL,NULL,NULL,""1.609"",""4.88"",NULL,NULL,NULL,NULL"
"2021-07-21 12:00:00,""99.31"",""0.236"",NULL,NULL,""20.92"",""2.047"",""4.864"",""16.477"",NULL,NULL,NULL,""2.232"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 13:00:00,""97.92"",""0.226"",NULL,NULL,""16.067"",""2.219"",""8.158"",""8.12"",NULL,NULL,NULL,""2.204"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 14:00:00,""96.36"",""0.107"",NULL,NULL,""12.597"",""2.957"",""5.444"",""6.46"",NULL,NULL,NULL,""2.157"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 15:00:00,""98.4"",""3.612"",NULL,NULL,""11.017"",""0.641"",""8.167"",""7.896"",NULL,NULL,NULL,""2.075"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 16:00:00,""100.18"",""12.781"",NULL,NULL,""7.339"",NULL,""14.418"",""7.688"",NULL,NULL,NULL,""1.986"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 17:00:00,""100.12"",""13.448"",NULL,NULL,""3.682"",NULL,""12.137"",""6.9"",NULL,NULL,NULL,""1.907"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 18:00:00,""104.77"",""14.94"",NULL,NULL,""3.198"",NULL,""13.35"",""6.64"",NULL,NULL,NULL,""1.852"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 19:00:00,""114.89"",""8.812"",NULL,NULL,""0.311"",NULL,""7.31"",""3.601"",NULL,NULL,NULL,""1.788"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 20:00:00,""116.34"",""10.648"",NULL,NULL,""1.144"",NULL,""11.475"",""1.5"",NULL,NULL,NULL,""1.183"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 21:00:00,""112.01"",""20.319"",NULL,NULL,""0.247"",NULL,""14.279"",""7.365"",NULL,NULL,NULL,""1.078"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 22:00:00,""104.54"",""14.421"",NULL,NULL,""2.925"",NULL,""15.972"",""2.4"",NULL,NULL,NULL,""1.026"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-21 23:00:00,""93.77"",""9.777"",NULL,NULL,""3.775"",NULL,""7.739"",""6.833"",NULL,NULL,NULL,""1.02"",NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-22 12:00:00,""96.15"",""6.658"",NULL,NULL,NULL,""2.243"",""6.397"",""3.133"",NULL,NULL,""5.115"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-22 13:00:00,""96.49"",""10.114"",NULL,NULL,NULL,""3.863"",""3.829"",""4.613"",NULL,NULL,""2.191"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-22 14:00:00,""94.8"",""15.413"",NULL,NULL,NULL,""1.62"",""9.556"",""6.323"",NULL,NULL,""2.086"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-22 15:00:00,""99.88"",""14.713"",NULL,NULL,NULL,""1.295"",""6.508"",""8.842"",NULL,NULL,""1.932"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-22 16:00:00,""99.75"",""12.625"",NULL,NULL,NULL,""0.653"",""5.494"",""8.187"",NULL,NULL,""1.709"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-22 17:00:00,""97.98"",""10.501"",NULL,NULL,""9.7"",""4.277"",""12.727"",""4.999"",NULL,NULL,""1.802"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-22 18:00:00,""99.68"",""14.48"",NULL,NULL,""9.121"",""1.318"",""16.91"",""6.597"",NULL,NULL,""1.224"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-22 19:00:00,""104.36"",""15.73"",NULL,NULL,""4.855"",NULL,""9.94"",""6.014"",NULL,NULL,""0.438"",NULL,""5.069"",NULL,NULL,NULL,NULL,NULL"
"2021-07-22 20:00:00,""104.36"",""15.656"",NULL,NULL,""4.336"",""0.682"",""7.879"",""6.788"",NULL,NULL,""0.426"",NULL,""5.069"",NULL,NULL,NULL,NULL,NULL"
"2021-07-22 21:00:00,""103.22"",""13.68"",NULL,NULL,""3.027"",""2.698"",""3.631"",""3.44"",NULL,NULL,""0.451"",NULL,""5.069"",""2.32"",NULL,NULL,NULL,NULL"
"2021-07-22 22:00:00,""101.46"",""16.689"",NULL,NULL,""1.52"",""3.123"",""6.691"",""3.26"",NULL,NULL,""0.469"",NULL,""5.069"",""0.535"",NULL,NULL,NULL,NULL"
"2021-07-22 23:00:00,""96.47"",""17.9"",NULL,NULL,""1.729"",""2.248"",""7.586"",""2.68"",NULL,NULL,""0.274"",NULL,""5.069"",""2.32"",NULL,NULL,NULL,NULL"
"2021-07-23 12:00:00,""87.79"",""2.681"",NULL,""66"",""18.294"",""18.322"",""68.328"",NULL,NULL,NULL,NULL,NULL,""0.325"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 13:00:00,""87.81"",""0.577"",NULL,""114"",""21.281"",""13.506"",""122.027"",NULL,NULL,NULL,NULL,NULL,""0.325"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 14:00:00,""87.8"",NULL,NULL,""115.179"",""17.869"",""11.567"",""121.149"",NULL,NULL,NULL,NULL,NULL,""0.332"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 15:00:00,""89.67"",NULL,NULL,""114"",""14.521"",""10.986"",""117.197"",NULL,NULL,NULL,NULL,NULL,""0.338"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 16:00:00,""89.7"",""1.787"",NULL,""114"",""12.189"",""11.966"",""114"",""1.666"",NULL,NULL,NULL,NULL,""0.344"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 17:00:00,""92.36"",""6.417"",NULL,""114"",""17.521"",""14.176"",""123.421"",NULL,NULL,NULL,NULL,NULL,""0.341"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 18:00:00,""98.55"",""3.995"",NULL,""64"",""16.52"",""9.947"",""71.686"",""2.544"",NULL,NULL,NULL,NULL,""0.338"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 19:00:00,""99.2"",""7.22"",NULL,""64"",""15.071"",""8.862"",""73.601"",""3.506"",NULL,NULL,NULL,NULL,""0.322"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 20:00:00,""99.23"",""6.588"",NULL,""63"",""10.602"",""7.869"",""68.295"",""3.701"",NULL,NULL,NULL,NULL,""0.325"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 21:00:00,""99.2"",""4.145"",NULL,""63"",""20.487"",""10.214"",""68.992"",""3.978"",NULL,NULL,NULL,NULL,""4.448"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 22:00:00,""99.43"",""6.522"",NULL,""62"",""19.092"",""12.43"",""65.763"",""5"",NULL,NULL,NULL,NULL,""4.421"",NULL,NULL,NULL,NULL,NULL"
"2021-07-23 23:00:00,""93.62"",""0.383"",NULL,""96.235"",""29.387"",""25.357"",""96.235"",NULL,NULL,NULL,NULL,NULL,""4.413"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 12:00:00,""80.9"",""3.816"",NULL,NULL,""24.287"",""16.872"",NULL,""5.59"",NULL,NULL,NULL,NULL,""5.641"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 13:00:00,""74.8"",""0.919"",NULL,NULL,""27.915"",""18.442"",NULL,""6.35"",NULL,NULL,NULL,NULL,""4.042"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 14:00:00,""75.35"",""0.39"",NULL,NULL,""26.865"",""17.982"",NULL,""5.33"",NULL,NULL,NULL,NULL,""3.943"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 15:00:00,""74.66"",""1.11"",NULL,NULL,""27.845"",""16.21"",NULL,""5.905"",NULL,NULL,NULL,NULL,""6.84"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 16:00:00,""72.61"",""1.595"",NULL,NULL,""22.738"",""13.825"",NULL,""3.749"",NULL,NULL,NULL,NULL,""6.759"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 17:00:00,""73.07"",NULL,NULL,NULL,""29.294"",""23.045"",NULL,""2.56"",NULL,NULL,NULL,NULL,""3.689"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 18:00:00,""80.57"",NULL,NULL,NULL,""33.682"",""22.872"",NULL,""7.21"",NULL,NULL,NULL,NULL,""3.6"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 19:00:00,""89.04"",NULL,NULL,NULL,""38.313"",""17.598"",""9.812"",""4.624"",NULL,NULL,NULL,NULL,""6.279"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 20:00:00,""91.73"",NULL,NULL,NULL,""38.868"",""26.997"",NULL,""2.725"",NULL,NULL,NULL,NULL,""9.146"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 21:00:00,""91.64"",NULL,NULL,NULL,""34.032"",""21.947"",NULL,""4.091"",NULL,NULL,NULL,NULL,""7.994"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 22:00:00,""88.58"",NULL,NULL,NULL,""36.211"",""25.306"",NULL,""6.143"",NULL,NULL,NULL,NULL,""4.762"",NULL,NULL,NULL,NULL,NULL"
"2021-07-24 23:00:00,""86.5"",NULL,NULL,NULL,""32.339"",""16.602"",NULL,""11.041"",NULL,NULL,NULL,NULL,""4.696"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 12:00:00,""48.59"",""3.399"",NULL,NULL,""7.513"",""6.826"",NULL,""5.906"",NULL,NULL,""4.116"",NULL,""2.296"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 13:00:00,""56.81"",""9.881"",NULL,NULL,""6.677"",""4.955"",NULL,""13.421"",NULL,NULL,""4.116"",NULL,""2.298"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 14:00:00,""56.81"",""7.052"",NULL,NULL,""6.838"",""4.83"",NULL,""10.897"",NULL,NULL,""4.116"",NULL,""2.279"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 15:00:00,""79.56"",""10.546"",NULL,NULL,""5.493"",""4.579"",NULL,""11.309"",NULL,NULL,""2.116"",NULL,""2.267"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 16:00:00,""79.4"",""3.246"",NULL,NULL,""10.217"",""4.77"",NULL,""6.406"",NULL,NULL,NULL,NULL,""2.287"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 17:00:00,""74.56"",""5.354"",NULL,NULL,""7.573"",""3.689"",NULL,""6.83"",NULL,NULL,NULL,NULL,""2.408"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 18:00:00,""76.15"",""5.16"",NULL,NULL,""12.955"",""4.776"",NULL,""10.94"",NULL,NULL,NULL,NULL,""2.399"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 19:00:00,""78.88"",""7.699"",NULL,NULL,""9.405"",""4.869"",NULL,""10.05"",NULL,NULL,NULL,NULL,""2.185"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 20:00:00,""68.54"",""2.056"",NULL,NULL,""16.564"",""7.402"",NULL,""9.04"",NULL,NULL,NULL,NULL,""2.178"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 21:00:00,""79.23"",""6.254"",NULL,NULL,""10.367"",""6.738"",NULL,""7.7"",NULL,NULL,NULL,NULL,""2.183"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 22:00:00,""71.5"",""2.705"",NULL,NULL,""16.307"",""5.164"",NULL,""7.72"",NULL,NULL,NULL,NULL,""6.128"",NULL,NULL,NULL,NULL,NULL"
"2021-07-25 23:00:00,""74.2"",""2.686"",NULL,NULL,""14.962"",""4.757"",NULL,""7"",NULL,NULL,NULL,NULL,""5.891"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 12:00:00,""104.46"",""13.779"",NULL,""75"",""1.228"",NULL,""81.653"",""5.41"",NULL,NULL,NULL,NULL,""2.944"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 13:00:00,""105.03"",""12.586"",NULL,""75"",""1.926"",NULL,""81.927"",""4.65"",NULL,NULL,NULL,NULL,""2.935"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 14:00:00,""105.86"",""91.187"",NULL,NULL,""2.666"",NULL,""31.744"",""9.339"",NULL,""60"",""10"",NULL,""2.77"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 15:00:00,""107.57"",""94.54"",NULL,NULL,""2.803"",NULL,""27.433"",""12.343"",NULL,""65"",""10"",NULL,""2.567"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 16:00:00,""110.93"",""96.831"",NULL,""85"",NULL,NULL,""135"",""14.392"",NULL,""40"",""10"",NULL,""2.439"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 17:00:00,""105.32"",""96.841"",NULL,""36"",NULL,NULL,""125.12"",""15.4"",NULL,NULL,""10"",NULL,""2.321"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 18:00:00,""103.57"",""99.181"",NULL,NULL,NULL,NULL,""89.12"",""17.794"",NULL,NULL,""10"",NULL,""2.267"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 19:00:00,""104.62"",""103.303"",NULL,NULL,""5.605"",""1.398"",""107.565"",""7.762"",NULL,NULL,""10"",NULL,""2.183"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 20:00:00,""106.51"",""121.574"",NULL,NULL,NULL,NULL,""116.49"",""13.105"",NULL,NULL,""10"",NULL,""1.979"",NULL,NULL,NULL,NULL,NULL"
"2021-07-26 21:00:00,""104.38"",""131.224"",NULL,NULL,NULL,NULL,""26.626"",""12.829"",NULL,NULL,""10"",NULL,""1.769"",NULL,NULL,""100"",NULL,NULL"
"2021-07-26 22:00:00,""103.74"",""128.543"",NULL,NULL,""2.116"",NULL,""25.284"",""13.723"",NULL,NULL,""10"",NULL,""1.652"",NULL,NULL,""100"",NULL,NULL"
"2021-07-26 23:00:00,""102.53"",""103.382"",NULL,NULL,""2.416"",NULL,""72.982"",""11.237"",NULL,NULL,""10.004"",NULL,""1.583"",NULL,NULL,""30"",NULL,NULL"
"2021-07-27 12:00:00,""112.52"",""16.466"",NULL,NULL,""6.746"",NULL,""11.1"",""6.183"",NULL,NULL,""0.122"",NULL,""6.051"",NULL,NULL,NULL,NULL,NULL"
"2021-07-27 13:00:00,""111.06"",""21.842"",NULL,""23.673"",""11.211"",NULL,""52.1"",""6.889"",NULL,NULL,""2.263"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 14:00:00,""113.16"",""18.862"",NULL,""76.115"",""15.857"",NULL,""107.1"",""6"",NULL,NULL,""2.266"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 15:00:00,""115.55"",""18.521"",NULL,""76.188"",""14.09"",NULL,""107.1"",""6"",NULL,NULL,""4.301"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 16:00:00,""126.96"",""18.498"",NULL,""77.538"",""13.761"",NULL,""107.1"",""6"",NULL,NULL,""3.303"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 17:00:00,""126"",""18.716"",NULL,""97"",""15.516"",NULL,""128.535"",""6"",NULL,NULL,""3.302"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 18:00:00,""125.46"",""21.219"",NULL,""80.358"",""11.857"",NULL,""107.1"",""8.626"",NULL,NULL,""2.292"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 19:00:00,""123.95"",""19.274"",NULL,""86.746"",""8.108"",NULL,""107.1"",""9.318"",NULL,NULL,""2.29"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 20:00:00,""122.37"",""15.651"",NULL,""110"",""38.735"",NULL,""157.1"",""9.584"",NULL,NULL,""2.298"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 21:00:00,""117.09"",""15.685"",NULL,""34.609"",""8.271"",NULL,""52.1"",""8.757"",NULL,NULL,""2.292"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-27 22:00:00,""109.88"",""17.671"",NULL,""2"",""4.102"",NULL,""13.885"",""6.713"",NULL,NULL,""2.285"",NULL,""5.46"",NULL,NULL,NULL,NULL,NULL"
"2021-07-27 23:00:00,""114.13"",""18.778"",NULL,NULL,NULL,NULL,NULL,""13.798"",NULL,NULL,""0.152"",NULL,""5.132"",NULL,NULL,NULL,NULL,NULL"
"2021-07-28 12:00:00,""150"",""88.466"",NULL,NULL,NULL,NULL,""49.1"",""32.42"",NULL,""30"",""23.054"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-28 13:00:00,""140.21"",""114.133"",NULL,""2.25"",""0.416"",NULL,""129.1"",""11.752"",NULL,""25"",""24.053"",NULL,NULL,NULL,""25"",NULL,NULL,NULL"
"2021-07-28 14:00:00,""140.18"",""121.819"",NULL,""52.784"",NULL,NULL,""191.1"",""11.197"",NULL,""25"",""27.694"",NULL,NULL,NULL,""25"",NULL,NULL,NULL"
"2021-07-28 15:00:00,""140.2"",""122.481"",NULL,""54.949"",""3.685"",NULL,""196.1"",""13.135"",NULL,""25"",""28.12"",NULL,NULL,NULL,""25"",NULL,NULL,NULL"
"2021-07-28 16:00:00,""140.2"",""104.731"",NULL,""57.663"",NULL,NULL,""171.481"",""14.638"",NULL,""25"",""23.725"",NULL,NULL,NULL,""25"",NULL,NULL,NULL"
"2021-07-28 17:00:00,""140.18"",""119.925"",NULL,""58.803"",NULL,NULL,""137.637"",""5.433"",NULL,""31"",""25.342"",NULL,NULL,NULL,NULL,""30"",NULL,NULL"
"2021-07-28 18:00:00,""139.33"",""140.766"",NULL,""63.805"",NULL,NULL,""165.1"",""7.624"",NULL,""33"",""31.153"",NULL,NULL,NULL,NULL,""30"",NULL,NULL"
"2021-07-28 19:00:00,""138.06"",""107.116"",NULL,""68.522"",NULL,NULL,""186.1"",""8.36"",NULL,NULL,""23.822"",NULL,NULL,NULL,NULL,""5"",NULL,NULL"
"2021-07-28 20:00:00,""131"",""86.826"",NULL,""70"",""1.425"",NULL,""171.1"",""3.251"",NULL,NULL,""19.153"",NULL,""3.054"",NULL,NULL,NULL,NULL,NULL"
"2021-07-28 21:00:00,""129.04"",""105.986"",NULL,""2.939"",""4.476"",NULL,""133.1"",""1.889"",NULL,NULL,""21.588"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-28 22:00:00,""132"",""95.427"",NULL,NULL,NULL,NULL,""86.1"",""22.122"",NULL,NULL,""12.795"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-28 23:00:00,""125"",""55.369"",NULL,NULL,NULL,NULL,""51"",""9.397"",NULL,NULL,""5.028"",NULL,NULL,NULL,NULL,NULL,NULL,NULL"
"2021-07-29 12:00:00,""139.5"",""7.067"",NULL,NULL,""9.924"",""11.67"",""11.1"",""0.53"",NULL,NULL,""18.234"",NULL,""11.067"",""0.858"",NULL,NULL,NULL,NULL"
"2021-07-29 13:00:00,""142.14"",""9.239"",NULL,""28.044"",""19.48"",""12.089"",""52.1"",""0.04"",NULL,NULL,""19.212"",NULL,""10.888"",""0.858"",NULL,NULL,NULL,NULL"
"2021-07-29 14:00:00,""142.12"",""12.017"",NULL,""71.858"",""15.882"",""12.077"",""92.1"",""0.04"",NULL,NULL,""15.685"",NULL,""10.345"",""0.88"",NULL,NULL,NULL,NULL"
"2021-07-29 15:00:00,""142.12"",""9.27"",NULL,""75.167"",""12.965"",""12.144"",""92.1"",""0.04"",NULL,NULL,""16.095"",""0.546"",""9.759"",NULL,NULL,NULL,NULL,NULL"
"2021-07-29 16:00:00,""142.12"",""5.825"",NULL,""84.849"",""10.162"",""12.013"",""92.1"",""0.04"",NULL,NULL,""12.707"",NULL,""9.39"",NULL,NULL,NULL,NULL,NULL"
"2021-07-29 17:00:00,""138.17"",""6.075"",NULL,""94.1"",""3.333"",""12.077"",""92.1"",""1.28"",NULL,NULL,""10.973"",NULL,""9.024"",NULL,NULL,NULL,NULL,NULL"
"2021-07-29 18:00:00,""137.35"",""0.405"",NULL,""94.1"",""13.566"",""13.558"",""92.1"",""3.32"",NULL,NULL,""9.616"",NULL,""8.709"",NULL,NULL,NULL,NULL,NULL"
"2021-07-29 19:00:00,""139.19"",""5.878"",NULL,""94.1"",""5.588"",""11.454"",""92.1"",""4.703"",NULL,NULL,""10.964"",NULL,""8.273"",NULL,NULL,NULL,NULL,NULL"
"2021-07-29 20:00:00,""141.84"",""9.792"",NULL,""94.1"",""6.278"",""10.326"",""92.1"",""6.09"",NULL,NULL,""8.061"",NULL,""7.42"",""2.295"",NULL,NULL,NULL,NULL"
"2021-07-29 21:00:00,""141.02"",""5.089"",NULL,""53.446"",""12.098"",""11.396"",""52.1"",""4.375"",NULL,NULL,""6.184"",NULL,""6.651"",""2.295"",NULL,NULL,NULL,NULL"
"2021-07-29 22:00:00,""141.07"",""4.578"",NULL,""2"",""17.264"",""10.475"",""11.1"",""1.28"",NULL,NULL,""5.541"",NULL,""6.262"",""0.266"",NULL,NULL,NULL,NULL"
"2021-07-29 23:00:00,""142.08"",NULL,NULL,NULL,""24.821"",""16.416"",NULL,""0.4"",NULL,NULL,""0.217"",NULL,""5.927"",""2.295"",NULL,NULL,NULL,NULL"
"2021-07-30 12:00:00,""150.72"",""50.628"",NULL,NULL,NULL,""0.053"",""110.416"",""22.899"",NULL,NULL,""88.242"",NULL,NULL,""5.502"",NULL,NULL,NULL,NULL"
"2021-07-30 13:00:00,""160.04"",""52.761"",NULL,NULL,NULL,""0.053"",""118.944"",""28.245"",NULL,NULL,""100.669"",NULL,NULL,""6.188"",NULL,NULL,NULL,NULL"
"2021-07-30 14:00:00,""153.95"",""67.022"",NULL,NULL,NULL,""0.053"",""129"",""38.784"",NULL,NULL,""107.199"",NULL,NULL,""6.384"",NULL,NULL,NULL,NULL"
"2021-07-30 15:00:00,""164"",""81.558"",NULL,NULL,NULL,""0.051"",""142.991"",""56.115"",NULL,NULL,""124.027"",NULL,""0.044"",""6.384"",NULL,NULL,NULL,NULL"
"2021-07-30 16:00:00,""170"",""92.865"",NULL,NULL,NULL,""0.05"",""140.115"",""38.143"",NULL,NULL,""91.827"",NULL,NULL,""6.384"",NULL,NULL,NULL,NULL"
"2021-07-30 17:00:00,""176"",""87.748"",NULL,NULL,NULL,""0.049"",""153.774"",""37.66"",NULL,NULL,""110.119"",NULL,NULL,""6.384"",NULL,NULL,NULL,NULL"
