,ΑΛΒΑΝΙΑ_IMP,ΒΟΥΛΓΑΡΙΑ_IMP,FYROM_IMP,ΙΤΑΛΙΑ_IMP,ΤΟΥΡΚΙΑ_IMP,TOTAL IMPORTS,ΑΛΒΑΝΙΑ_EXP,ΒΟΥΛΓΑΡΙΑ_EXP,FYROM_EXP,ΙΤΑΛΙΑ_EXP,ΤΟΥΡΚΙΑ_EXP,TOTAL EXPORTS,EXPORTS-IMPORTS
2021-11-12 17:00:00,2.0,276.0,79.0,487.0,0.0,844.0,22.0,0.0,0.0,0.0,0.0,22.0,-822.0
2021-11-12 18:00:00,24.0,290.0,111.0,488.0,137.0,1050.0,5.0,0.0,1.0,0.0,0.0,6.0,-1044.0
2021-11-12 19:00:00,23.0,244.0,63.0,489.0,360.0,1179.0,1.0,0.0,0.0,0.0,0.0,1.0,-1178.0
2021-11-12 20:00:00,46.0,249.0,95.0,489.0,338.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,-1217.0
2021-11-12 21:00:00,0.0,286.0,113.0,489.0,371.0,1259.0,43.0,0.0,0.0,0.0,0.0,43.0,-1216.0
2021-11-12 22:00:00,0.0,287.0,90.0,488.0,388.0,1253.0,81.0,0.0,0.0,0.0,0.0,81.0,-1172.0
2021-11-12 23:00:00,0.0,284.0,72.0,488.0,383.0,1227.0,69.0,0.0,0.0,0.0,0.0,69.0,-1158.0
2021-11-13 00:00:00,17,319,156,487,413,1392,5,0,0,0,0,5,-1387
2021-11-13 01:00:00,9.0,401.0,251.0,104.0,547.0,1312.0,11.0,0.0,0.0,0.0,0.0,11.0,-1301.0
2021-11-13 02:00:00,5.0,420.0,279.0,166.0,592.0,1462.0,12.0,0.0,0.0,0.0,0.0,12.0,-1450.0
2021-11-13 03:00:00,0.0,427.0,266.0,460.0,607.0,1760.0,63.0,0.0,0.0,0.0,0.0,63.0,-1697.0
2021-11-13 04:00:00,0.0,419.0,275.0,488.0,600.0,1782.0,46.0,0.0,0.0,0.0,0.0,46.0,-1736.0
2021-11-13 05:00:00,1.0,416.0,288.0,267.0,573.0,1545.0,33.0,0.0,0.0,0.0,0.0,33.0,-1512.0
2021-11-13 06:00:00,6.0,387.0,292.0,476.0,550.0,1711.0,15.0,0.0,0.0,0.0,0.0,15.0,-1696.0
2021-11-13 07:00:00,44.0,364.0,306.0,463.0,487.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,-1664.0
2021-11-13 08:00:00,2.0,321.0,235.0,478.0,477.0,1513.0,25.0,0.0,0.0,0.0,0.0,25.0,-1488.0
2021-11-13 09:00:00,0.0,314.0,129.0,488.0,496.0,1427.0,73.0,0.0,0.0,0.0,0.0,73.0,-1354.0
2021-11-13 10:00:00,0.0,316.0,98.0,488.0,485.0,1387.0,123.0,0.0,0.0,0.0,0.0,123.0,-1264.0
2021-11-13 11:00:00,0.0,306.0,77.0,488.0,469.0,1340.0,142.0,0.0,0.0,0.0,0.0,142.0,-1198.0
2021-11-13 12:00:00,0.0,303.0,72.0,489.0,463.0,1327.0,145.0,0.0,0.0,0.0,0.0,145.0,-1182.0
2021-11-13 13:00:00,0.0,314.0,119.0,487.0,485.0,1405.0,109.0,0.0,0.0,0.0,0.0,109.0,-1296.0
2021-11-13 14:00:00,0.0,310.0,128.0,488.0,488.0,1414.0,97.0,0.0,0.0,0.0,0.0,97.0,-1317.0
2021-11-13 15:00:00,0.0,317.0,173.0,488.0,497.0,1475.0,48.0,0.0,0.0,0.0,0.0,48.0,-1427.0
2021-11-13 16:00:00,15.0,291.0,189.0,488.0,451.0,1434.0,7.0,0.0,0.0,0.0,0.0,7.0,-1427.0
2021-11-13 17:00:00,33.0,288.0,149.0,487.0,450.0,1407.0,5.0,0.0,0.0,0.0,0.0,5.0,-1402.0
2021-11-13 18:00:00,19.0,291.0,133.0,488.0,459.0,1390.0,2.0,0.0,0.0,0.0,0.0,2.0,-1388.0
2021-11-13 19:00:00,15.0,295.0,128.0,488.0,457.0,1383.0,4.0,0.0,0.0,0.0,0.0,4.0,-1379.0
2021-11-13 20:00:00,5.0,315.0,138.0,487.0,462.0,1407.0,15.0,0.0,0.0,0.0,0.0,15.0,-1392.0
2021-11-13 21:00:00,0.0,330.0,116.0,488.0,480.0,1414.0,101.0,0.0,0.0,0.0,0.0,101.0,-1313.0
2021-11-13 22:00:00,0.0,312.0,122.0,488.0,485.0,1407.0,110.0,0.0,0.0,0.0,0.0,110.0,-1297.0
2021-11-13 23:00:00,0.0,329.0,74.0,488.0,530.0,1421.0,151.0,0.0,0.0,0.0,0.0,151.0,-1270.0
2021-11-14 00:00:00,0,389,160,487,577,1613,59,0,0,0,0,59,-1554
2021-11-14 01:00:00,4.0,321.0,163.0,488.0,511.0,1487.0,15.0,0.0,0.0,0.0,0.0,15.0,-1472.0
2021-11-14 02:00:00,61.0,381.0,307.0,488.0,534.0,1771.0,1.0,0.0,0.0,0.0,0.0,1.0,-1770.0
2021-11-14 03:00:00,29.0,391.0,312.0,488.0,541.0,1761.0,1.0,0.0,0.0,0.0,0.0,1.0,-1760.0
2021-11-14 04:00:00,25.0,392.0,300.0,488.0,568.0,1773.0,1.0,0.0,0.0,0.0,0.0,1.0,-1772.0
2021-11-14 05:00:00,14.0,390.0,306.0,489.0,552.0,1751.0,4.0,0.0,0.0,0.0,0.0,4.0,-1747.0
2021-11-14 06:00:00,29.0,377.0,312.0,487.0,520.0,1725.0,2.0,0.0,0.0,0.0,0.0,2.0,-1723.0
2021-11-14 07:00:00,42.0,349.0,313.0,487.0,484.0,1675.0,1.0,0.0,0.0,0.0,0.0,1.0,-1674.0
2021-11-14 08:00:00,0.0,303.0,225.0,488.0,457.0,1473.0,57.0,0.0,0.0,0.0,0.0,57.0,-1416.0
2021-11-14 09:00:00,0.0,310.0,191.0,487.0,457.0,1445.0,51.0,0.0,0.0,0.0,0.0,51.0,-1394.0
2021-11-14 10:00:00,0.0,327.0,178.0,487.0,493.0,1485.0,54.0,0.0,0.0,0.0,0.0,54.0,-1431.0
2021-11-14 11:00:00,0.0,336.0,171.0,488.0,525.0,1520.0,75.0,0.0,0.0,0.0,0.0,75.0,-1445.0
2021-11-14 12:00:00,0.0,349.0,161.0,488.0,546.0,1544.0,86.0,0.0,0.0,0.0,0.0,86.0,-1458.0
2021-11-14 13:00:00,0.0,366.0,183.0,487.0,538.0,1574.0,94.0,0.0,0.0,0.0,0.0,94.0,-1480.0
2021-11-14 14:00:00,0.0,375.0,189.0,488.0,542.0,1594.0,110.0,0.0,0.0,0.0,0.0,110.0,-1484.0
2021-11-14 15:00:00,0.0,358.0,195.0,488.0,533.0,1574.0,85.0,0.0,0.0,0.0,0.0,85.0,-1489.0
2021-11-14 16:00:00,0.0,353.0,196.0,488.0,519.0,1556.0,68.0,0.0,0.0,0.0,0.0,68.0,-1488.0
2021-11-14 17:00:00,36.0,326.0,181.0,487.0,479.0,1509.0,1.0,0.0,0.0,0.0,0.0,1.0,-1508.0
2021-11-14 18:00:00,52.0,306.0,173.0,489.0,440.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,-1460.0
2021-11-14 19:00:00,40.0,316.0,166.0,489.0,435.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.0
2021-11-14 20:00:00,35.0,334.0,154.0,489.0,447.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,-1459.0
2021-11-14 21:00:00,0.0,341.0,112.0,488.0,470.0,1411.0,72.0,0.0,0.0,0.0,0.0,72.0,-1339.0
2021-11-14 22:00:00,0.0,337.0,102.0,489.0,484.0,1412.0,112.0,0.0,0.0,0.0,0.0,112.0,-1300.0
2021-11-14 23:00:00,0.0,341.0,79.0,487.0,521.0,1428.0,120.0,0.0,0.0,0.0,0.0,120.0,-1308.0
2021-11-15 00:00:00,0,391,157,486,598,1632,47,0,0,0,0,47,-1585
2021-11-15 01:00:00,0.0,344.0,94.0,405.0,598.0,1441.0,155.0,0.0,0.0,0.0,0.0,155.0,-1286.0
2021-11-15 02:00:00,0.0,363.0,112.0,489.0,618.0,1582.0,177.0,0.0,0.0,0.0,0.0,177.0,-1405.0
2021-11-15 03:00:00,0.0,366.0,131.0,488.0,622.0,1607.0,182.0,0.0,0.0,0.0,0.0,182.0,-1425.0
2021-11-15 04:00:00,0.0,367.0,122.0,488.0,640.0,1617.0,212.0,0.0,0.0,0.0,0.0,212.0,-1405.0
2021-11-15 05:00:00,0.0,361.0,153.0,488.0,604.0,1606.0,187.0,0.0,0.0,0.0,0.0,187.0,-1419.0
2021-11-15 06:00:00,0.0,305.0,184.0,488.0,514.0,1491.0,99.0,0.0,0.0,0.0,0.0,99.0,-1392.0
2021-11-15 07:00:00,1.0,257.0,179.0,489.0,489.0,1415.0,63.0,0.0,0.0,0.0,0.0,63.0,-1352.0
2021-11-15 08:00:00,0.0,168.0,80.0,488.0,413.0,1149.0,89.0,0.0,1.0,0.0,0.0,90.0,-1059.0
2021-11-15 09:00:00,0.0,152.0,23.0,244.0,405.0,824.0,79.0,0.0,7.0,0.0,0.0,86.0,-738.0
2021-11-15 10:00:00,0.0,117.0,0.0,15.0,367.0,499.0,155.0,0.0,132.0,175.0,0.0,462.0,-37.0
2021-11-15 11:00:00,0.0,70.0,0.0,30.0,332.0,432.0,289.0,0.0,258.0,3.0,0.0,550.0,118.0
2021-11-15 12:00:00,0.0,104.0,0.0,7.0,372.0,483.0,274.0,0.0,208.0,356.0,0.0,838.0,355.0
2021-11-15 13:00:00,0.0,78.0,0.0,0.0,342.0,420.0,206.0,0.0,192.0,358.0,0.0,756.0,336.0
2021-11-15 14:00:00,0.0,54.0,0.0,0.0,296.0,350.0,190.0,0.0,204.0,501.0,0.0,895.0,545.0
2021-11-15 15:00:00,0.0,61.0,0.0,0.0,289.0,350.0,177.0,0.0,238.0,512.0,0.0,927.0,577.0
2021-11-15 16:00:00,0.0,65.0,0.0,0.0,289.0,354.0,157.0,0.0,255.0,418.0,0.0,830.0,476.0
2021-11-15 17:00:00,0.0,91.0,0.0,165.0,332.0,588.0,147.0,0.0,240.0,0.0,0.0,387.0,-201.0
2021-11-15 18:00:00,0.0,87.0,0.0,404.0,350.0,841.0,289.0,0.0,360.0,0.0,0.0,649.0,-192.0
2021-11-15 19:00:00,0.0,109.0,0.0,294.0,386.0,789.0,320.0,0.0,383.0,0.0,0.0,703.0,-86.0
2021-11-15 20:00:00,0.0,153.0,0.0,0.0,445.0,598.0,325.0,0.0,348.0,44.0,0.0,717.0,119.0
2021-11-15 21:00:00,0.0,180.0,0.0,0.0,477.0,657.0,369.0,0.0,314.0,82.0,0.0,765.0,108.0
2021-11-15 22:00:00,0.0,234.0,0.0,0.0,527.0,761.0,399.0,0.0,208.0,360.0,0.0,967.0,206.0
2021-11-15 23:00:00,0.0,224.0,0.0,230.0,551.0,1005.0,443.0,0.0,260.0,0.0,0.0,703.0,-302.0
2021-11-16 00:00:00,0,329,0,0,622,951,298,0,60,60,0,418,-533
2021-11-16 01:00:00,0.0,251.0,0.0,338.0,541.0,1130.0,477.0,0.0,241.0,0.0,0.0,718.0,-412.0
2021-11-16 02:00:00,0.0,275.0,0.0,156.0,540.0,971.0,433.0,0.0,169.0,0.0,0.0,602.0,-369.0
2021-11-16 03:00:00,0.0,282.0,0.0,149.0,525.0,956.0,422.0,0.0,134.0,0.0,0.0,556.0,-400.0
2021-11-16 04:00:00,0.0,282.0,0.0,57.0,543.0,882.0,415.0,0.0,133.0,0.0,0.0,548.0,-334.0
2021-11-16 05:00:00,0.0,281.0,0.0,84.0,573.0,938.0,422.0,0.0,142.0,0.0,0.0,564.0,-374.0
2021-11-16 06:00:00,0.0,163.0,0.0,207.0,447.0,817.0,411.0,0.0,242.0,0.0,0.0,653.0,-164.0
2021-11-16 07:00:00,0.0,63.0,0.0,224.0,384.0,671.0,421.0,0.0,362.0,0.0,0.0,783.0,112.0
2021-11-16 08:00:00,0.0,0.0,0.0,0.0,225.0,225.0,486.0,112.0,570.0,308.0,0.0,1476.0,1251.0
2021-11-16 09:00:00,0.0,0.0,0.0,0.0,203.0,203.0,503.0,142.0,661.0,88.0,0.0,1394.0,1191.0
2021-11-16 10:00:00,0.0,0.0,0.0,0.0,210.0,210.0,523.0,125.0,679.0,143.0,0.0,1470.0,1260.0
2021-11-16 11:00:00,0.0,0.0,0.0,0.0,260.0,260.0,560.0,109.0,710.0,117.0,0.0,1496.0,1236.0
2021-11-16 12:00:00,0.0,0.0,0.0,0.0,278.0,278.0,530.0,80.0,686.0,67.0,0.0,1363.0,1085.0
2021-11-16 13:00:00,0.0,0.0,0.0,0.0,287.0,287.0,499.0,65.0,621.0,170.0,0.0,1355.0,1068.0
2021-11-16 14:00:00,0.0,0.0,0.0,0.0,285.0,285.0,499.0,74.0,616.0,181.0,0.0,1370.0,1085.0
2021-11-16 15:00:00,0.0,0.0,0.0,72.0,266.0,338.0,443.0,102.0,669.0,0.0,0.0,1214.0,876.0
2021-11-16 16:00:00,0.0,0.0,0.0,339.0,264.0,603.0,386.0,97.0,636.0,0.0,0.0,1119.0,516.0
2021-11-16 17:00:00,0.0,3.0,0.0,471.0,305.0,779.0,291.0,6.0,476.0,0.0,0.0,773.0,-6.0
2021-11-16 18:00:00,0.0,45.0,0.0,490.0,346.0,881.0,305.0,0.0,450.0,0.0,0.0,755.0,-126.0
2021-11-16 19:00:00,0.0,74.0,0.0,489.0,345.0,908.0,266.0,0.0,402.0,0.0,0.0,668.0,-240.0
2021-11-16 20:00:00,0.0,73.0,0.0,490.0,327.0,890.0,281.0,0.0,383.0,0.0,0.0,664.0,-226.0
2021-11-16 21:00:00,0.0,124.0,0.0,151.0,381.0,656.0,284.0,0.0,288.0,0.0,0.0,572.0,-84.0
2021-11-16 22:00:00,0.0,166.0,0.0,0.0,406.0,572.0,369.0,0.0,262.0,44.0,0.0,675.0,103.0
2021-11-16 23:00:00,0.0,161.0,0.0,194.0,399.0,754.0,362.0,0.0,290.0,0.0,0.0,652.0,-102.0
2021-11-17 00:00:00,0,205,0,413,426,1044,329,0,230,0,0,559,-485
2021-11-17 01:00:00,0.0,314.0,7.0,5.0,572.0,898.0,206.0,0.0,35.0,206.0,0.0,447.0,-451.0
2021-11-17 02:00:00,0.0,352.0,47.0,0.0,610.0,1009.0,192.0,0.0,2.0,224.0,0.0,418.0,-591.0
2021-11-17 03:00:00,0.0,373.0,100.0,0.0,608.0,1081.0,167.0,0.0,1.0,270.0,0.0,438.0,-643.0
2021-11-17 04:00:00,0.0,357.0,110.0,0.0,576.0,1043.0,158.0,0.0,0.0,193.0,0.0,351.0,-692.0
2021-11-17 05:00:00,0.0,338.0,126.0,43.0,561.0,1068.0,129.0,0.0,0.0,13.0,0.0,142.0,-926.0
2021-11-17 06:00:00,0.0,199.0,0.0,426.0,455.0,1080.0,216.0,0.0,75.0,0.0,0.0,291.0,-789.0
2021-11-17 07:00:00,0.0,79.0,0.0,488.0,320.0,887.0,249.0,0.0,224.0,0.0,0.0,473.0,-414.0
2021-11-17 08:00:00,0.0,2.0,0.0,487.0,251.0,740.0,263.0,26.0,338.0,0.0,0.0,627.0,-113.0
2021-11-17 09:00:00,0.0,0.0,0.0,456.0,216.0,672.0,238.0,39.0,383.0,0.0,0.0,660.0,-12.0
2021-11-17 10:00:00,0.0,0.0,0.0,483.0,260.0,743.0,246.0,20.0,392.0,0.0,0.0,658.0,-85.0
2021-11-17 11:00:00,0.0,1.0,0.0,400.0,279.0,680.0,271.0,9.0,373.0,0.0,0.0,653.0,-27.0
2021-11-17 12:00:00,0.0,25.0,0.0,385.0,293.0,703.0,216.0,0.0,300.0,0.0,0.0,516.0,-187.0
2021-11-17 13:00:00,0.0,18.0,0.0,490.0,250.0,758.0,198.0,0.0,287.0,0.0,0.0,485.0,-273.0
2021-11-17 14:00:00,0.0,6.0,0.0,491.0,263.0,760.0,225.0,2.0,307.0,0.0,0.0,534.0,-226.0
2021-11-17 15:00:00,0.0,5.0,0.0,490.0,242.0,737.0,205.0,5.0,311.0,0.0,0.0,521.0,-216.0
2021-11-17 16:00:00,0.0,24.0,0.0,491.0,284.0,799.0,210.0,0.0,329.0,0.0,0.0,539.0,-260.0
2021-11-17 17:00:00,0.0,73.0,0.0,489.0,296.0,858.0,100.0,0.0,222.0,0.0,0.0,322.0,-536.0
2021-11-17 18:00:00,0.0,105.0,0.0,490.0,323.0,918.0,87.0,0.0,178.0,0.0,0.0,265.0,-653.0
2021-11-17 19:00:00,2.0,147.0,1.0,489.0,353.0,992.0,68.0,0.0,136.0,0.0,0.0,204.0,-788.0
2021-11-17 20:00:00,0.0,138.0,0.0,489.0,357.0,984.0,109.0,0.0,155.0,0.0,0.0,264.0,-720.0
2021-11-17 21:00:00,0.0,177.0,0.0,489.0,394.0,1060.0,190.0,0.0,111.0,0.0,0.0,301.0,-759.0
2021-11-17 22:00:00,0.0,201.0,0.0,490.0,429.0,1120.0,225.0,0.0,107.0,0.0,0.0,332.0,-788.0
2021-11-17 23:00:00,0.0,206.0,0.0,490.0,466.0,1162.0,119.0,0.0,61.0,0.0,0.0,180.0,-982.0
2021-11-18 00:00:00,0,258,22,476,500,1256,86,0,13,0,0,99,-1157
2021-11-18 01:00:00,0.0,293.0,81.0,6.0,534.0,914.0,85.0,0.0,0.0,247.0,0.0,332.0,-582.0
2021-11-18 02:00:00,0.0,308.0,121.0,0.0,556.0,985.0,56.0,0.0,0.0,273.0,0.0,329.0,-656.0
2021-11-18 03:00:00,0.0,313.0,143.0,0.0,567.0,1023.0,77.0,0.0,0.0,322.0,0.0,399.0,-624.0
2021-11-18 04:00:00,0.0,318.0,167.0,0.0,570.0,1055.0,90.0,0.0,0.0,109.0,0.0,199.0,-856.0
2021-11-18 05:00:00,1.0,299.0,186.0,65.0,534.0,1085.0,42.0,0.0,0.0,0.0,0.0,42.0,-1043.0
2021-11-18 06:00:00,0.0,164.0,20.0,476.0,406.0,1066.0,69.0,0.0,6.0,0.0,0.0,75.0,-991.0
2021-11-18 07:00:00,0.0,120.0,12.0,487.0,359.0,978.0,41.0,0.0,12.0,0.0,0.0,53.0,-925.0
2021-11-18 08:00:00,0.0,47.0,0.0,485.0,328.0,860.0,123.0,0.0,154.0,0.0,0.0,277.0,-583.0
2021-11-18 09:00:00,0.0,64.0,0.0,486.0,298.0,848.0,99.0,0.0,175.0,0.0,0.0,274.0,-574.0
2021-11-18 10:00:00,0.0,75.0,0.0,486.0,363.0,924.0,113.0,0.0,190.0,0.0,0.0,303.0,-621.0
2021-11-18 11:00:00,0.0,84.0,0.0,487.0,361.0,932.0,136.0,0.0,175.0,0.0,0.0,311.0,-621.0
2021-11-18 12:00:00,0.0,102.0,0.0,487.0,374.0,963.0,132.0,0.0,162.0,0.0,0.0,294.0,-669.0
2021-11-18 13:00:00,0.0,81.0,0.0,486.0,357.0,924.0,123.0,0.0,158.0,0.0,0.0,281.0,-643.0
2021-11-18 14:00:00,0.0,71.0,0.0,486.0,370.0,927.0,138.0,0.0,157.0,0.0,0.0,295.0,-632.0
2021-11-18 15:00:00,0.0,69.0,0.0,486.0,354.0,909.0,113.0,0.0,173.0,0.0,0.0,286.0,-623.0
2021-11-18 16:00:00,30.0,125.0,7.0,485.0,340.0,987.0,3.0,0.0,32.0,0.0,0.0,35.0,-952.0
2021-11-18 17:00:00,6.0,138.0,0.0,486.0,429.0,1059.0,19.0,0.0,76.0,0.0,0.0,95.0,-964.0
2021-11-18 18:00:00,2.0,160.0,1.0,486.0,396.0,1045.0,18.0,0.0,41.0,0.0,0.0,59.0,-986.0
2021-11-18 19:00:00,0.0,175.0,0.0,487.0,416.0,1078.0,37.0,0.0,60.0,0.0,0.0,97.0,-981.0
2021-11-18 20:00:00,0.0,204.0,1.0,486.0,425.0,1116.0,57.0,0.0,37.0,0.0,0.0,94.0,-1022.0
2021-11-18 21:00:00,0.0,212.0,0.0,487.0,440.0,1139.0,124.0,0.0,42.0,0.0,0.0,166.0,-973.0
2021-11-18 22:00:00,0.0,227.0,0.0,486.0,470.0,1183.0,145.0,0.0,67.0,0.0,0.0,212.0,-971.0
2021-11-18 23:00:00,0.0,247.0,1.0,487.0,485.0,1220.0,207.0,0.0,44.0,0.0,0.0,251.0,-969.0
2021-11-19 00:00:00,0,275,4,46,514,839,115,0,36,0,0,151,-688
2021-11-19 01:00:00,0.0,334.0,115.0,0.0,589.0,1038.0,131.0,0.0,2.0,402.0,0.0,535.0,-503.0
2021-11-19 02:00:00,0.0,367.0,181.0,0.0,562.0,1110.0,128.0,0.0,0.0,246.0,0.0,374.0,-736.0
2021-11-19 03:00:00,0.0,366.0,185.0,0.0,577.0,1128.0,137.0,0.0,0.0,411.0,0.0,548.0,-580.0
2021-11-19 04:00:00,0.0,353.0,182.0,0.0,587.0,1122.0,142.0,0.0,0.0,415.0,0.0,557.0,-565.0
2021-11-19 05:00:00,0.0,336.0,204.0,0.0,564.0,1104.0,99.0,0.0,0.0,415.0,0.0,514.0,-590.0
2021-11-19 06:00:00,0.0,200.0,57.0,0.0,431.0,688.0,123.0,0.0,1.0,19.0,0.0,143.0,-545.0
2021-11-19 07:00:00,0.0,124.0,5.0,189.0,382.0,700.0,152.0,0.0,16.0,0.0,0.0,168.0,-532.0
2021-11-19 08:00:00,0.0,109.0,16.0,38.0,374.0,537.0,97.0,0.0,13.0,308.0,0.0,418.0,-119.0
2021-11-19 09:00:00,0.0,67.0,1.0,0.0,310.0,378.0,139.0,0.0,127.0,130.0,0.0,396.0,18.0
2021-11-19 10:00:00,0.0,112.0,0.0,90.0,349.0,551.0,129.0,0.0,125.0,2.0,0.0,256.0,-295.0
2021-11-19 11:00:00,0.0,164.0,0.0,15.0,418.0,597.0,81.0,0.0,55.0,102.0,0.0,238.0,-359.0
2021-11-19 12:00:00,0.0,35.0,0.0,188.0,349.0,572.0,297.0,0.0,306.0,0.0,0.0,603.0,31.0
2021-11-19 13:00:00,0.0,21.0,0.0,395.0,362.0,778.0,330.0,0.0,322.0,0.0,0.0,652.0,-126.0
2021-11-19 14:00:00,0.0,199.0,8.0,14.0,511.0,732.0,129.0,0.0,17.0,109.0,0.0,255.0,-477.0
2021-11-19 15:00:00,0.0,211.0,16.0,0.0,537.0,764.0,116.0,0.0,10.0,122.0,0.0,248.0,-516.0
2021-11-19 16:00:00,0.0,208.0,12.0,85.0,518.0,823.0,149.0,0.0,9.0,0.0,0.0,158.0,-665.0
2021-11-19 17:00:00,0.0,239.0,38.0,426.0,538.0,1241.0,119.0,0.0,2.0,0.0,0.0,121.0,-1120.0
2021-11-19 18:00:00,0.0,254.0,41.0,482.0,506.0,1283.0,134.0,0.0,0.0,0.0,0.0,134.0,-1149.0
2021-11-19 19:00:00,0.0,264.0,26.0,477.0,515.0,1282.0,154.0,0.0,1.0,0.0,0.0,155.0,-1127.0
2021-11-19 20:00:00,0.0,256.0,7.0,64.0,513.0,840.0,221.0,0.0,14.0,0.0,0.0,235.0,-605.0
2021-11-19 21:00:00,0.0,272.0,5.0,0.0,541.0,818.0,297.0,0.0,14.0,55.0,0.0,366.0,-452.0
2021-11-19 22:00:00,0.0,278.0,2.0,0.0,556.0,836.0,321.0,0.0,31.0,348.0,0.0,700.0,-136.0
2021-11-19 23:00:00,0.0,310.0,15.0,0.0,569.0,894.0,240.0,0.0,8.0,513.0,0.0,761.0,-133.0
2021-11-20 00:00:00,0,348,30,0,613,991,216,0,6,515,0,737,-254
2021-11-20 01:00:00,0.0,353.0,32.0,0.0,605.0,990.0,287.0,0.0,3.0,515.0,0.0,805.0,-185.0
2021-11-20 02:00:00,0.0,389.0,115.0,0.0,605.0,1109.0,256.0,0.0,0.0,515.0,0.0,771.0,-338.0
2021-11-20 03:00:00,0.0,395.0,130.0,0.0,597.0,1122.0,257.0,0.0,0.0,515.0,0.0,772.0,-350.0
2021-11-20 04:00:00,0.0,390.0,141.0,0.0,613.0,1144.0,265.0,0.0,0.0,514.0,0.0,779.0,-365.0
2021-11-20 05:00:00,0.0,371.0,133.0,0.0,618.0,1122.0,273.0,0.0,0.0,371.0,0.0,644.0,-478.0
2021-11-20 06:00:00,0.0,333.0,126.0,0.0,581.0,1040.0,239.0,0.0,0.0,370.0,0.0,609.0,-431.0
2021-11-20 07:00:00,0.0,281.0,120.0,0.0,473.0,874.0,235.0,0.0,0.0,309.0,0.0,544.0,-330.0
2021-11-20 08:00:00,0.0,240.0,46.0,0.0,470.0,756.0,306.0,0.0,2.0,504.0,0.0,812.0,56.0
2021-11-20 09:00:00,0.0,164.0,0.0,0.0,427.0,591.0,421.0,0.0,164.0,513.0,0.0,1098.0,507.0
2021-11-20 10:00:00,0.0,147.0,0.0,0.0,458.0,605.0,485.0,0.0,248.0,453.0,0.0,1186.0,581.0
2021-11-20 11:00:00,0.0,134.0,0.0,0.0,439.0,573.0,483.0,0.0,255.0,413.0,0.0,1151.0,578.0
2021-11-20 12:00:00,0.0,181.0,0.0,0.0,450.0,631.0,416.0,0.0,147.0,432.0,0.0,995.0,364.0
2021-11-20 13:00:00,0.0,206.0,0.0,0.0,442.0,648.0,360.0,0.0,70.0,438.0,0.0,868.0,220.0
2021-11-20 14:00:00,0.0,182.0,0.0,0.0,424.0,606.0,386.0,0.0,103.0,367.0,0.0,856.0,250.0
2021-11-20 15:00:00,0.0,133.0,0.0,0.0,391.0,524.0,416.0,0.0,175.0,2.0,0.0,593.0,69.0
2021-11-20 16:00:00,0.0,59.0,0.0,436.0,311.0,806.0,415.0,0.0,261.0,0.0,0.0,676.0,-130.0
2021-11-20 17:00:00,0.0,77.0,0.0,481.0,309.0,867.0,281.0,0.0,175.0,0.0,0.0,456.0,-411.0
2021-11-20 18:00:00,0.0,120.0,0.0,481.0,356.0,957.0,271.0,0.0,116.0,0.0,0.0,387.0,-570.0
2021-11-20 19:00:00,0.0,129.0,0.0,482.0,340.0,951.0,249.0,0.0,122.0,0.0,0.0,371.0,-580.0
2021-11-20 20:00:00,0.0,162.0,1.0,141.0,342.0,646.0,196.0,0.0,39.0,0.0,0.0,235.0,-411.0
2021-11-20 21:00:00,0.0,102.0,0.0,470.0,311.0,883.0,374.0,0.0,196.0,0.0,0.0,570.0,-313.0
2021-11-20 22:00:00,0.0,119.0,0.0,57.0,362.0,538.0,380.0,0.0,177.0,0.0,0.0,557.0,19.0
2021-11-20 23:00:00,0.0,156.0,0.0,0.0,409.0,565.0,352.0,0.0,169.0,15.0,0.0,536.0,-29.0
2021-11-21 00:00:00,0,260,8,0,479,747,237,0,27,514,0,778,31
2021-11-21 01:00:00,0.0,303.0,19.0,0.0,536.0,858.0,285.0,0.0,13.0,452.0,0.0,750.0,-108.0
2021-11-21 02:00:00,0.0,330.0,91.0,0.0,538.0,959.0,249.0,0.0,0.0,528.0,0.0,777.0,-182.0
2021-11-21 03:00:00,0.0,339.0,141.0,0.0,551.0,1031.0,270.0,0.0,0.0,527.0,0.0,797.0,-234.0
2021-11-21 04:00:00,0.0,337.0,172.0,0.0,507.0,1016.0,258.0,0.0,0.0,528.0,0.0,786.0,-230.0
2021-11-21 05:00:00,0.0,338.0,174.0,0.0,497.0,1009.0,253.0,0.0,0.0,457.0,0.0,710.0,-299.0
2021-11-21 06:00:00,0.0,333.0,180.0,0.0,488.0,1001.0,228.0,0.0,0.0,525.0,0.0,753.0,-248.0
2021-11-21 07:00:00,0.0,294.0,120.0,0.0,475.0,889.0,271.0,0.0,0.0,404.0,0.0,675.0,-214.0
2021-11-21 08:00:00,0.0,278.0,73.0,0.0,468.0,819.0,292.0,0.0,0.0,526.0,0.0,818.0,-1.0
2021-11-21 09:00:00,0.0,256.0,2.0,0.0,445.0,703.0,393.0,0.0,40.0,393.0,0.0,826.0,123.0
